jordtype,komm,nedbarea,nmin,aar_mod,forfrugt,potnmin,jordn,pesticid,exptgens,mod_nmin,ngodnt,nopt,ngodnn,ngodn,nprot,saatid,rokap,dgv1059,sort,srtprot,nplac,dg25,ngtilg,ntilg,saamng,tkvs,saakern,partigerm,frspdag,jordinf,markgrm,antplnt,sorttkv,aks_m2,keraks,dgv5980,aks_vgt,srtsize,ksort,protein,udb,spndx,tkv,slt22,s2225,s2528,bgbyg
1,3,3,1,7,1,1,1,1,3,1,7,5,1,10,2,4,1,1,40,6,1,1,10,9,7,9,4,5,1,9,6,4,6,3,6,4,6,4,5,4,3,4,6,4,1,6,2
7,4,1,3,2,4,6,9,1,4,4,3,1,6,3,7,1,6,4,52,4,2,7,2,8,9,5,7,2,3,4,2,5,5,6,4,4,1,5,5,7,3,4,5,4,4,5,2
5,4,3,3,2,2,7,9,1,3,4,3,5,1,1,6,1,5,2,22,2,3,1,10,10,2,9,1,5,4,9,6,1,8,4,5,2,7,3,5,8,4,1,3,4,3,2,2
6,4,3,2,4,1,5,7,1,3,3,5,6,1,1,5,3,7,4,48,5,1,3,10,10,9,5,7,6,1,9,7,7,4,6,6,1,9,6,3,8,9,4,4,2,1,1,5
3,1,2,1,6,1,1,2,1,3,1,7,3,4,4,1,5,3,1,28,3,2,6,1,1,1,8,1,4,4,8,5,1,3,1,2,6,1,4,1,4,1,4,5,4,4,3,1
5,5,2,5,7,3,2,6,1,5,5,3,3,8,3,4,3,2,4,20,4,1,2,10,10,1,5,1,4,2,1,1,1,5,1,1,6,3,5,3,6,1,4,2,2,1,1,2
7,4,1,3,1,1,1,5,1,3,5,3,5,3,3,4,5,6,1,58,1,3,6,5,3,10,6,7,5,1,7,5,6,4,6,1,6,1,2,1,5,3,4,4,4,1,1,1
2,3,3,2,2,2,6,9,1,3,3,4,4,6,4,7,4,6,2,37,4,1,2,10,10,1,6,1,6,1,1,1,1,6,3,5,2,9,3,1,8,5,4,2,3,3,1,3
2,4,3,2,11,4,3,3,1,3,1,5,5,1,1,2,1,3,4,2,2,2,1,10,10,2,1,3,7,4,9,7,3,7,2,6,5,1,5,2,4,1,4,6,2,3,2,2
5,5,3,3,3,3,2,5,1,4,4,4,1,9,4,4,3,1,6,37,5,2,4,7,10,10,1,7,9,3,9,10,7,5,8,4,1,7,3,1,4,9,4,1,4,1,1,5
6,3,3,2,11,4,3,3,1,4,1,6,1,8,6,3,3,6,4,62,4,3,2,10,10,2,8,1,1,3,9,2,1,4,5,7,6,3,4,2,6,3,4,4,4,1,1,1
6,3,2,4,11,2,7,9,1,3,2,5,5,1,10,8,4,7,2,22,3,1,1,6,8,2,5,2,7,1,6,6,2,9,2,3,5,8,3,3,8,2,4,5,1,3,1,2
8,2,3,3,1,2,7,9,2,4,5,3,2,9,3,7,4,3,2,26,3,1,3,2,7,6,7,5,1,1,7,2,3,4,3,4,5,6,3,1,8,3,4,3,4,4,2,3
6,2,1,4,11,4,3,5,1,5,2,5,3,7,5,4,1,5,4,66,5,1,1,5,3,1,1,2,8,3,9,9,2,6,2,1,2,7,4,3,7,2,1,2,1,3,1,1
3,2,3,1,11,2,7,6,1,3,1,6,4,3,3,4,3,1,4,67,8,3,5,1,4,9,6,7,7,5,8,7,7,8,6,2,1,8,7,1,8,9,4,3,1,3,1,5
7,3,1,3,5,4,3,6,1,5,3,4,2,5,4,4,4,5,2,5,3,2,1,10,10,4,6,3,6,1,9,7,3,2,6,5,4,7,4,3,8,8,4,4,4,3,1,2
1,3,1,1,1,5,8,9,1,3,3,4,5,1,1,6,1,2,4,14,4,2,1,10,10,8,4,7,8,2,8,8,7,5,8,4,2,8,6,3,7,9,4,1,1,2,1,1
2,1,1,3,5,1,5,8,1,3,3,5,4,5,5,6,4,3,2,17,3,1,3,10,10,1,3,1,3,8,8,4,1,8,5,5,2,7,3,3,8,6,4,5,4,3,2,4
8,5,1,3,1,4,3,7,1,4,5,2,1,4,2,5,3,7,4,33,3,2,6,1,5,6,9,4,2,3,8,3,3,5,3,3,1,1,4,1,5,1,4,3,4,4,5,5
9,4,3,3,7,2,7,9,1,4,3,5,1,7,5,7,2,4,6,18,3,1,1,6,8,2,4,2,3,5,8,4,1,6,5,5,4,6,3,1,1,5,4,5,4,3,4,4
6,3,1,3,7,5,3,5,1,4,3,5,1,10,5,4,5,7,1,58,1,2,6,1,4,5,3,5,4,8,3,3,4,5,3,3,6,3,1,3,8,2,4,3,4,2,5,1
6,5,1,3,11,1,4,5,1,3,1,7,5,3,10,5,4,5,2,20,4,2,6,1,4,9,2,7,4,1,7,4,6,5,5,1,3,5,6,1,8,4,4,3,1,2,1,3
6,4,3,3,4,1,6,9,1,4,4,5,1,6,5,7,2,6,6,38,4,1,1,1,7,6,4,5,4,2,8,5,4,6,3,6,6,3,5,3,4,2,4,4,4,3,3,1
4,1,3,2,4,2,7,9,1,3,3,4,5,1,1,6,4,1,2,49,2,1,4,8,8,3,6,2,6,2,4,4,2,5,6,3,6,2,5,1,8,3,4,5,4,4,4,1
7,1,1,3,4,1,7,9,1,5,4,5,3,3,3,7,1,6,2,10,2,3,1,10,10,8,3,7,9,6,1,2,5,5,3,5,6,3,5,2,8,2,4,4,4,4,5,1
4,2,3,2,7,1,1,2,1,4,2,7,1,7,7,2,3,4,4,32,3,2,1,10,10,4,6,3,5,2,7,5,3,6,4,7,2,7,5,4,3,4,4,5,4,3,6,1
2,3,3,3,3,3,6,9,1,3,4,3,5,1,1,6,4,5,3,62,3,3,5,1,8,10,9,6,1,1,9,2,4,4,3,6,2,8,5,3,6,4,1,7,4,1,1,4
8,1,1,4,11,3,7,9,1,4,2,6,1,7,6,7,5,6,1,20,3,2,4,7,7,7,7,5,7,8,9,8,5,5,3,5,6,2,6,3,8,1,2,5,4,1,4,1
5,4,3,3,10,3,2,3,1,3,2,5,5,1,10,3,5,6,1,49,3,2,4,1,2,8,1,7,5,8,6,5,6,5,5,1,2,3,5,3,2,3,4,5,2,1,1,5
9,2,1,3,8,1,1,3,1,3,2,6,4,7,6,2,4,1,2,40,6,1,6,7,10,9,9,6,7,3,8,7,6,5,5,3,1,7,4,1,4,6,4,4,2,1,1,2
6,3,3,3,11,2,2,3,1,3,1,6,5,2,2,2,5,5,1,40,6,1,2,10,10,3,8,2,9,8,8,9,2,6,1,6,5,6,4,1,8,1,4,5,4,3,6,2
5,4,3,3,6,2,7,9,1,4,3,5,1,6,5,7,4,5,2,11,4,1,1,7,8,3,9,1,8,1,7,7,1,6,1,4,2,1,4,3,8,1,1,6,4,4,5,2
2,5,2,3,11,5,4,5,1,3,1,6,5,4,4,4,2,4,6,21,1,2,3,2,4,10,6,7,7,5,7,7,7,4,6,3,2,4,3,1,8,5,4,4,4,4,2,1
3,4,1,1,11,4,1,1,1,3,1,5,5,1,1,1,4,2,2,56,4,1,3,10,9,9,7,7,9,4,8,9,7,7,5,6,2,8,4,1,5,8,4,3,4,1,1,5
5,4,3,2,3,3,8,9,1,4,3,5,1,6,5,7,3,1,6,33,3,3,1,10,10,9,9,6,5,5,4,4,5,5,5,6,1,8,5,2,7,7,4,2,4,1,1,5
5,4,2,4,6,1,4,7,1,3,4,4,5,1,1,5,3,6,1,35,5,3,2,10,10,8,7,6,7,3,9,8,6,1,7,5,6,3,3,2,8,7,4,3,1,4,5,1
2,5,3,1,11,2,8,7,1,3,1,6,3,1,10,6,3,4,3,57,3,1,1,10,10,10,7,7,3,8,6,3,5,5,3,6,6,1,5,2,8,1,4,5,2,1,2,1
9,4,2,3,11,4,3,4,1,3,1,5,4,1,2,3,4,7,2,9,3,3,2,3,2,3,1,4,8,1,7,7,4,6,4,3,4,4,2,3,5,3,4,3,4,1,3,3
3,2,2,2,2,1,1,4,1,3,3,5,5,2,2,3,5,2,6,20,3,1,2,10,10,9,7,7,2,4,9,3,5,5,6,5,6,1,6,3,6,3,4,4,4,1,3,2
5,1,1,3,7,4,3,5,1,4,3,4,1,10,4,4,1,4,3,55,2,1,2,10,10,4,6,3,9,4,8,9,3,5,3,6,2,8,6,5,4,3,1,5,4,1,1,4
3,1,1,1,11,4,7,6,1,3,1,5,5,5,5,5,1,3,2,53,4,3,1,10,10,3,6,2,6,5,1,1,1,5,2,1,3,7,5,4,8,2,4,3,1,3,1,4
1,2,3,2,4,1,1,3,2,2,3,4,5,2,2,2,1,4,5,61,4,2,1,7,10,10,5,7,9,2,8,9,7,4,7,4,5,2,4,3,2,6,4,5,4,1,5,4
3,1,3,2,10,4,3,3,1,3,1,5,4,7,5,2,4,2,2,22,2,2,4,7,10,5,9,3,4,6,5,4,2,9,1,7,6,2,3,1,6,1,4,6,4,3,1,1
2,2,1,4,11,5,8,9,1,3,2,5,4,6,5,7,4,4,2,15,1,2,1,10,10,6,8,4,7,2,8,7,4,3,4,6,2,7,3,3,8,4,4,5,4,3,4,3
2,1,2,3,9,5,8,9,1,3,2,5,5,1,1,6,5,3,1,20,3,2,4,1,7,1,9,1,8,8,2,3,1,5,8,3,2,7,6,1,8,9,1,4,2,1,1,3
6,3,1,4,11,5,8,9,1,3,2,5,4,6,5,7,4,4,5,58,2,3,5,1,7,3,5,2,9,3,8,9,2,5,2,1,2,7,2,1,8,2,4,2,1,2,1,3
8,2,1,4,9,3,2,4,1,4,3,5,1,8,5,3,5,7,1,40,7,1,3,7,10,4,3,4,2,7,8,3,3,6,5,4,2,1,5,4,8,2,4,4,4,4,5,4
8,1,1,3,9,3,7,8,1,4,2,6,1,6,6,6,5,6,1,45,4,2,4,7,7,4,7,3,3,8,6,3,2,5,4,5,1,9,4,3,8,7,4,5,1,3,1,3
2,3,2,2,5,4,7,9,1,3,2,4,4,6,4,7,2,5,6,11,3,1,1,10,10,2,8,1,7,2,8,7,1,6,2,7,6,7,3,1,5,2,4,5,4,3,6,1
8,5,2,3,2,1,7,9,1,3,4,4,5,1,1,6,3,1,4,42,4,2,6,4,7,8,8,6,7,7,2,3,5,4,4,6,2,8,5,2,7,5,4,5,4,1,1,3
1,2,2,1,1,4,5,7,1,4,3,4,1,4,4,5,3,2,1,37,4,2,5,10,10,9,9,6,3,8,4,3,5,5,4,7,1,8,4,5,8,6,4,2,4,4,5,5
4,2,1,3,7,5,8,9,2,2,3,4,5,1,1,6,1,3,4,11,4,3,1,1,8,1,8,1,3,4,9,4,1,5,3,4,1,8,4,4,8,3,4,2,2,1,1,5
2,4,1,3,11,5,6,7,1,3,1,6,5,1,10,6,5,4,1,45,3,3,6,5,6,7,8,5,5,7,8,5,4,6,1,4,1,9,3,1,8,2,1,1,1,3,1,3
5,3,2,4,1,2,8,9,1,4,6,2,1,7,2,7,2,6,1,33,3,1,1,10,10,6,3,6,3,4,9,4,5,5,4,6,6,2,5,2,8,2,4,3,4,1,2,1
6,4,1,4,9,4,5,7,1,5,3,4,3,1,1,5,3,5,4,37,4,1,3,2,6,1,6,1,6,1,9,7,1,5,3,3,6,3,2,3,5,2,4,6,2,4,4,1
4,3,3,3,10,5,8,9,1,4,2,6,1,6,6,7,1,4,3,56,5,1,1,3,8,10,1,7,9,2,8,8,7,6,4,6,4,6,4,1,8,3,4,2,4,3,6,1
4,4,2,2,3,1,1,3,1,2,3,4,3,5,4,2,3,2,2,33,3,1,3,2,2,8,7,6,4,1,9,5,5,4,4,3,1,3,4,1,5,2,4,2,4,3,3,5
7,1,1,4,7,4,6,9,1,5,4,3,4,6,3,7,5,2,3,63,3,3,6,5,8,4,5,3,1,2,9,2,2,5,3,1,4,7,6,2,8,3,4,3,1,3,1,5
3,3,2,2,11,3,2,2,1,4,1,7,1,7,7,2,5,7,3,30,4,2,4,7,10,6,1,7,5,1,7,5,6,6,4,5,2,7,6,3,8,4,4,5,4,4,1,4
4,4,1,3,1,5,8,9,1,3,5,2,5,1,1,6,3,5,4,26,3,1,1,6,7,1,3,1,5,4,5,4,1,4,4,7,4,7,2,2,4,4,4,3,4,3,6,4
1,5,1,1,1,2,4,6,1,3,3,4,4,3,3,4,4,1,4,63,3,3,1,10,10,4,9,2,2,4,8,3,1,5,3,5,6,1,5,2,3,1,4,3,4,2,3,2
9,3,2,3,2,4,8,9,1,3,4,2,5,1,1,6,1,1,3,30,5,2,1,7,7,4,9,2,2,7,8,3,1,5,6,7,1,9,6,3,8,9,4,6,4,1,1,1
4,4,2,2,10,4,3,3,1,3,1,5,5,1,1,2,4,1,2,24,6,2,1,7,10,10,2,7,5,1,6,5,6,5,4,7,1,7,6,2,8,4,4,3,4,3,5,5
5,1,1,3,7,4,3,5,1,4,3,4,2,4,4,4,3,5,2,18,3,3,5,1,3,8,2,7,8,8,5,5,6,6,5,2,2,5,3,3,8,4,1,3,4,3,1,5
2,5,2,2,11,4,2,2,1,4,1,6,1,6,6,2,2,4,1,48,4,2,1,10,10,8,8,6,6,2,8,6,6,5,2,6,3,8,5,2,7,2,4,2,4,1,1,2
9,3,3,3,2,4,5,9,1,3,4,2,5,1,1,6,2,4,6,18,3,3,6,5,7,1,6,1,8,7,7,7,1,7,4,5,5,7,3,1,1,4,4,5,4,3,2,4
7,3,3,3,2,1,1,5,1,4,4,5,1,10,5,4,4,6,2,1,2,2,1,10,10,7,5,6,6,3,8,6,6,3,6,4,6,3,2,1,5,4,4,5,4,4,6,1
9,1,1,3,1,2,1,5,1,4,5,3,1,9,3,4,4,3,3,49,3,3,5,1,4,1,8,1,6,1,9,7,1,5,3,2,1,8,5,1,6,3,4,1,1,3,1,1
