Length of Username,Country Block_1,Country Block_2,Is Business Account,Class,Is Verified,Is Private,Is Professional Account,Sex,Is Joined Recently,Number of Posts,Number of Followers,Length of Biography,Mean Post Likes,Number of Mutual Followers,Number of Video Posts,Percentage of Following
0.6987484062895896,0.0,0.0,0.0,0,0,1,0,0,1,149.82471436979623,26.97895673828906,33.64433231759461,154.48586365379373,105.8845948260882,66.5135675249732,116.98421865302458
0.6181020466237069,0.0,0.0,1.0,1,1,0,1,1,0,118.56151189800484,21.60659467333577,-66.14503091762685,-20.24095935906025,-22.86685919090435,122.89949866732536,17.193959993263277
0.6183251788789317,0.0,0.0,0.0,1,1,0,1,1,1,74.8576958074301,-100.23282236321252,-8.966994100066032,101.90104212541095,19.73571124707984,5.894780726457906,23.379805367344623
0.5156772550884927,0.0,0.0,1.0,1,1,0,0,1,1,77.22262909005946,-19.61803789908504,141.69302076543022,-124.01814875304316,-7.106580289325528,-32.28794637116353,20.34351743055985
0.6067897085915717,0.0,0.0,1.0,1,1,0,1,1,1,50.53281087647761,-158.3850108727971,93.74554431385424,-29.05056703342872,39.88404626141328,-116.54719432914364,26.351143345748604
0.478194871253883,0.0,0.0,1.0,1,1,0,1,1,1,56.738550511821074,-48.23974310341893,214.8843632367483,35.256659165468804,41.512594361496205,-191.66855801499813,10.80052591126152
0.3776460020463191,0.0,0.0,1.0,0,1,1,0,0,0,93.19577291523292,6.101248592489675,39.19111620687589,102.71253960731973,40.7606540402439,55.11646832304713,-82.17707239168087
0.4194935659275565,0.0,0.0,1.0,0,0,1,0,1,1,141.43492058515625,103.42712626309856,-8.526568150090625,-10.111715213952763,34.71055336128101,29.802167050450112,73.21723639813578
0.5394318170563387,0.0,0.0,0.0,1,1,1,1,0,0,-3.8652915278237856,-40.75086161733636,98.92542954815308,29.776797593290965,83.40730721699154,133.74359119412765,20.72141221854551
0.4781651869510208,0.0,0.0,0.0,1,1,1,1,1,1,41.28601706921545,-169.53473653394212,170.8380755220245,16.376294359131677,122.30196705830924,55.528141949849854,13.283023246402989
0.3715865772992757,0.0,0.0,0.0,0,0,0,0,0,1,96.95006834804028,148.42227459650138,27.543329892406447,62.990912089696415,63.60227095943738,37.80056870518784,70.66879780662731
0.3922183834271389,0.0,0.0,0.0,0,0,0,0,0,1,240.22232241523776,27.793668530286894,66.60437978153169,171.29663465097542,174.99229208042362,60.574263444150006,1.8873639067462664
0.7230207688831151,0.0,0.0,0.0,0,0,0,1,0,0,83.58320810268029,109.50960308454896,2.02786040686739,95.94872264200151,-3.46097109943932,96.28262123129058,179.3880553409549
0.605747776451739,0.0,0.0,1.0,0,0,0,0,0,0,143.7949450616039,-5.853455166138787,-30.702391441051745,153.96855366006943,94.1481935344535,49.91745126395064,30.938453506837284
0.487473388855991,0.0,0.0,0.0,1,1,1,1,0,1,70.47279217972313,12.68098001227338,6.398449590002855,164.38498626006378,18.321273707065707,-68.60297526965515,5.730665964663405
0.4876161651687067,0.0,0.0,1.0,0,0,1,0,0,0,83.58603767094759,151.21313351093846,67.21093127153655,143.85133506951763,73.84476279960964,57.0726045772487,81.90245755478621
0.59469668990982,0.0,0.0,1.0,1,1,0,1,0,1,88.38434593126706,55.16356476900501,60.17101415295425,-43.443246441936935,51.0191549085564,35.482982739161216,21.85714878068626
0.5097205514928379,0.0,0.0,1.0,1,1,0,1,0,1,-16.438767076640474,87.20792569384878,67.63232464624913,90.61944682603792,-1.87031631156512,55.44745832686023,22.1273936997427
0.5346945311244969,0.0,0.0,0.0,1,1,0,1,1,0,160.63839846391875,-23.95463544901528,216.3537217189269,210.4885308422133,16.50370921060492,6.07369817252264,20.8541424073057
0.3982429568929131,0.0,0.0,0.0,0,1,1,1,0,1,213.0942076424257,-6.861861680161198,6.296033703091183,72.83078656622807,118.6392945136578,68.78623973767509,44.15139440982831
0.5677818069156454,0.0,0.0,1.0,1,1,0,1,0,1,30.38714553214126,-107.10646745327864,152.93096708789145,171.15343598235518,36.42519470039624,21.91044852261709,13.638268356074985
0.5030865795198867,0.0,0.0,0.0,1,1,0,1,1,0,88.69497912643742,-5.497659425387237,52.84338870527636,14.51289459658475,-17.893613383223702,114.23567149772654,12.076358328349617
0.6332121766277191,0.0,0.0,0.0,1,1,0,1,0,1,97.77126097820565,114.15133546738063,-43.171711567828936,77.36099151633498,101.70738646399724,114.07005445882936,11.818275047815114
0.6846875295944432,0.0,0.0,1.0,1,0,0,1,1,1,51.945001457781366,-28.180830702275145,193.87877098618,-49.94672663572891,78.28908668981867,-44.1612325068497,12.328311674861023
0.5765617039652486,0.0,0.0,0.0,0,0,0,0,0,0,9.070727070560707,109.29978968818884,26.7139568243523,84.38538150622895,117.72634540228825,37.009375724467134,148.27172804392313
0.5571477715470007,0.0,0.0,0.0,0,1,1,0,1,0,83.94440856727456,301.0752728526028,-27.536521876028928,68.60088335581764,-10.286793057258947,49.49344830617943,28.94699288072654
0.3774952240679551,0.0,0.0,0.0,1,1,1,1,0,1,-9.45359284058469,-39.38045047388064,3.2394818731317514,-28.751237974850667,122.14956768730276,-79.62581797372022,10.7768401285568
0.4574702748421995,0.0,0.0,0.0,1,1,0,1,1,0,77.32510964917046,-186.1649528330065,62.34736513853225,138.82610483400012,-28.357475140492056,-81.70951827659799,7.977697715974402
0.4109393502871785,0.0,0.0,0.0,0,0,1,0,0,1,47.88352814621662,142.4441374465294,121.20718054103222,-4.987557894962976,78.6377527294212,49.270546664470096,26.31893724623167
0.4440757535294973,0.0,0.0,0.0,1,0,0,1,0,0,83.08128454487844,62.20629721657314,130.732960605527,48.40462370615792,-48.59768327588283,-17.85436760794129,11.1595611502422
0.5051476829968213,0.0,0.0,0.0,0,0,1,0,0,1,-41.27849994794661,18.8476578246512,-25.07546264033748,130.40862865045585,87.40472401046691,71.58551501040225,83.02542285637222
0.5418977532807799,0.0,0.0,1.0,0,0,1,0,0,1,257.5335798088737,-122.69453850618578,97.31272950548548,85.06025982939528,109.29559490529093,51.17108046073516,41.95439570055136
0.3898488848719117,0.0,0.0,0.0,1,1,0,1,1,1,209.14889640584096,-157.85196520643555,100.81789419059028,16.24375206025431,74.49363469586473,60.04272986758341,23.76866794579514
0.5169075264662656,0.0,0.0,0.0,0,1,1,1,0,0,88.93359950388718,85.66033400733032,11.135387997539423,31.11636550928436,132.91296010066756,67.1913470366494,-19.404157502983978
0.5286233056192684,0.0,0.0,1.0,1,1,1,1,1,0,45.25800584546192,55.345442537214645,177.92717060370302,-125.5871764740692,37.771473494840976,-51.83831739374198,16.20486533656367
0.540463540202285,0.0,0.0,1.0,0,0,1,0,1,1,70.71992891442768,74.93753877255116,17.104772373089315,217.6145610498836,34.832315157551626,54.84887582422451,91.71486093920248
0.522954229364788,0.0,0.0,1.0,1,1,0,1,1,1,125.09225564292294,106.36147180894184,152.59565296028774,45.121017186252345,14.210036983110715,-40.06613832076686,11.044930907762287
0.6025128907285006,0.0,0.0,0.0,1,1,0,1,1,1,115.46189185777337,119.7161462578426,189.5125409107052,83.82359555785072,43.03852828479364,-2.5530778107319074,20.364910698932444
0.4970002964477698,0.0,0.0,1.0,0,0,1,0,0,1,165.7947750082668,-137.5195163987593,47.62777677602044,199.3625526913031,-96.60949803160037,93.13047997233426,58.60863408645056
0.7388649278086135,0.0,0.0,0.0,1,1,0,1,1,1,79.53039430348467,-103.70229765521628,103.11224951391986,126.86697842959038,125.40093849381716,12.427058663946417,11.79540628209454
0.4533259174563613,0.0,0.0,0.0,0,1,0,0,0,1,179.04096949312532,1.107392455511686,-3.588275894931165,130.98711932020524,141.11019245690437,73.46320792861844,60.79274540956303
0.4262558975867802,0.0,0.0,0.0,1,1,0,1,1,1,49.89273838385351,80.47344897521576,57.99427102975881,90.02573735883558,0.3012886276813376,62.79323056854642,11.846066247798348
0.414662245179639,0.0,0.0,0.0,1,1,0,1,1,0,94.33589017640756,-31.14405258178286,133.7174553352615,142.67105740537306,72.40737815653193,28.13485427584166,17.178664910370074
0.4394145201719143,0.0,0.0,0.0,0,0,1,1,1,0,124.87971320264286,-1.4126430429578178,186.878354808483,132.88067707742522,69.13731669811618,68.0887712311604,120.57675220244224
0.4951727229244654,0.0,0.0,1.0,1,1,0,1,1,1,98.53037259779992,-56.545134519973374,66.1973447744137,45.018490419463575,159.59160423830195,-53.40902599779191,13.718194515100272
0.3883630359915849,0.0,0.0,0.0,1,1,1,1,1,0,-0.7684821806771254,-42.9395235724087,166.3911068030057,54.93089505096737,28.55683848900196,5.23658184185644,13.453006527242762
0.6885847057021559,0.0,0.0,0.0,0,0,0,0,0,1,66.97689469249224,-49.88156956046018,116.99173219415628,-14.306704342788066,63.17057622536517,62.77412089906576,89.54916034108194
0.4832968888480463,0.0,0.0,0.0,1,0,0,1,1,1,59.44798260128744,-23.592122485179715,-3.5378763669815214,60.68157183728314,49.74390390958597,107.09993479389487,21.222311511107943
0.5440898670107523,0.0,0.0,0.0,0,0,0,0,0,1,28.943426252390537,168.90902098006552,116.89564230734742,147.8616169651135,47.99119478241833,93.48756047453205,64.56640853754202
0.7234497706667051,0.0,0.0,1.0,1,1,1,1,1,0,165.7222854531693,68.14125142230735,208.34472517920327,-9.139795895921653,10.830401536502675,-39.46987406605059,19.59656672858626
0.5503455002529299,0.0,0.0,0.0,1,1,0,1,0,0,80.87984229126805,58.98838315255476,107.41684264637664,-8.446374553534369,55.13529645246248,0.4345871730144774,23.19990316771901
0.6769727194823947,0.0,0.0,1.0,1,1,0,1,0,0,64.71076255733342,108.53246554527016,211.0787372897043,-40.51827145969452,44.73717540020269,26.414936848784784,18.587082959247248
0.6971671317538538,0.0,0.0,1.0,0,0,1,0,0,1,4.1550542762447975,-19.51424957199022,-17.740633696339977,-95.7072594794238,73.95643971782415,73.18546182435409,-16.104459601264395
0.6116413543455406,0.0,0.0,1.0,0,0,1,0,0,0,9.63873093068102,-16.619127330025265,34.66104354596899,46.61767779092854,44.72328195968071,58.04506984248193,27.16222172488396
0.615031438494995,0.0,0.0,0.0,0,1,0,0,0,0,152.4590982111615,71.36212870990374,-29.436680936798183,49.87950601296447,66.28979963422512,68.49301294633939,111.3532266437158
0.6781202597795686,0.0,0.0,0.0,1,1,0,1,0,1,54.41783260143775,50.26926356683963,-114.81067589958334,29.21937604755299,142.57766787335595,-85.90331662853839,12.91911687231231
0.44375159172706,0.0,0.0,0.0,1,1,0,1,1,1,43.69984358122689,217.5719372020569,163.97459164425817,126.00557588319822,97.73943444577714,160.8351762982348,19.096758964308123
0.4156802626276213,0.0,0.0,0.0,1,1,1,1,0,1,169.94538289738222,98.706957782258,193.5870323114505,12.148408342762131,23.46933517067103,-117.95854193141074,18.5967232093524
0.5554185749285585,0.0,0.0,1.0,1,1,0,1,1,1,97.76819998403477,81.71300084415554,80.81754756157689,67.50586381880062,11.236183042991186,-21.141320322748854,16.035648397039072
0.7123816440070805,0.0,0.0,1.0,0,0,1,0,0,0,13.07688915549717,243.38606128669107,169.0615643730083,75.69206577284032,-18.29094672397507,60.83253492044633,130.11215232416453
0.3937121128104323,0.0,0.0,0.0,0,0,1,0,0,1,151.64716199378807,34.67982922508287,18.61293305218972,101.10936066485182,136.4297689629252,62.98152238132744,79.46117233599261
0.455625574678139,0.0,0.0,1.0,0,0,1,0,0,1,124.23183788963308,103.55491224013338,-9.07441580210729,41.56637212835948,132.15354799893106,49.2361426826896,45.90092344188287
0.4130234820229957,0.0,0.0,0.0,0,0,1,0,0,0,76.0283810840879,150.36591814969051,-44.26380728234591,113.65954623678655,-20.897188624299133,63.0915358019117,-17.420892575136065
0.5603672508070248,0.0,0.0,1.0,1,1,0,1,1,1,-18.74438524844512,93.42673816229424,23.82654395841604,11.20240085661883,40.68642650253716,-133.66409681282693,15.790059394041457
0.4554253521700484,0.0,0.0,0.0,1,1,0,1,1,0,-54.163649504611726,-133.51517994078387,166.13267782333466,64.8793939429459,36.73910360499021,-77.21461267536765,9.612143470752237
0.6180407607445317,0.0,0.0,0.0,1,0,1,1,1,1,-3.204289872296414,-2.9503568050456224,29.242995679857245,81.76193263939156,33.86223654714164,51.731120199102286,12.480162776641578
0.4545794921593099,0.0,0.0,0.0,0,1,1,0,0,0,87.22467265008046,126.14180379463042,-51.16814419885226,193.4651783726312,25.570880647835253,59.224172826971824,57.850257646129606
0.614723646289431,0.0,0.0,0.0,0,0,1,0,0,0,139.42062959122106,107.79064138740388,83.805061969406,96.17505938569592,62.40433536454758,60.81916674593213,60.649846698805234
0.3879795211340125,0.0,0.0,1.0,1,0,0,1,1,1,-9.21499733805048,-49.566868889488354,202.04481253713817,52.63333784264627,66.1971348621642,-20.883354290270248,24.451934268304683
0.483002849859897,0.0,0.0,0.0,1,1,0,1,0,0,101.43893567443948,-61.04371072465298,24.60159136707469,1.398025302397727,66.3441281228798,-12.637404506111762,18.898967259959534
0.7632939546408102,0.0,0.0,1.0,0,0,0,0,0,1,63.4167709082091,80.05682276419901,23.87793678126489,61.97601706870245,29.375174642234875,42.595275325817454,38.99722484307282
0.4473964156437731,0.0,0.0,0.0,0,0,1,0,0,1,115.22028933880708,66.27530859142226,38.311463266491536,71.46813033485085,132.51894398917767,70.37075030028961,48.4138061017034
0.6276763292362096,0.0,0.0,0.0,1,1,1,1,1,0,8.076827616710503,50.88850072206036,193.15391656298908,124.5613951902667,25.24373000819264,172.10022119205752,22.417903286428995
0.4944968733101638,0.0,0.0,1.0,0,0,0,0,0,1,194.68867283008927,34.33245625075556,53.39624078179224,105.02557145428912,83.28839126590302,77.35472467487996,76.61964777613335
0.6977533832314572,0.0,0.0,1.0,0,1,1,0,0,0,84.04614986436435,3.657205247814488,116.91623864906482,-53.69666548791258,95.13689350507391,56.41183878187553,170.6776732592532
0.4571083701985997,0.0,0.0,1.0,1,1,1,1,0,0,120.62954720701444,-22.850726554851523,-3.3926102762463017,169.66635625810488,93.98238932568933,-35.199360098573536,9.990667112657553
0.434336976169855,0.0,0.0,1.0,0,0,1,1,0,0,162.84275207685397,165.89690006638358,-68.44865677469248,15.118775905149292,27.589352622390336,50.70429706430564,-22.478953679855948
0.4446729701231074,0.0,0.0,1.0,0,0,1,1,0,0,134.95027862505415,39.651402095230495,22.47284924827808,159.08668870548064,167.96600905676735,57.259236453885045,84.78060661774668
0.5022078632003372,0.0,0.0,1.0,1,1,1,1,1,1,-14.373396318630212,38.22022802419005,110.85589977677525,147.0656436329738,43.56666403506717,15.851940567815856,8.561961301043388
0.4103342044526681,0.0,0.0,1.0,0,0,0,0,1,0,95.40494619290186,111.23244607845758,5.590201537329463,230.7780903533872,83.59829828564301,59.87889520225372,154.36310961355588
0.421456896782969,0.0,0.0,0.0,0,0,1,0,0,1,122.66255714676991,-44.5509993739534,-2.5729340111537056,143.15617751503316,122.28295316062908,64.10177454760243,86.07854040072979
0.7559460251715966,0.0,0.0,0.0,0,0,0,0,0,0,39.75471280618584,-68.61108436698632,-80.48986649534274,-19.83573343022797,106.48028133701484,43.815493283958624,54.40588395612128
0.5696401034687576,0.0,0.0,1.0,0,1,0,0,1,1,172.97137991098597,71.02161523350588,113.1228404232244,-73.42171166777834,111.6036831135869,60.11496898153703,15.93441713877963
0.6201198634626108,0.0,0.0,0.0,0,0,0,0,0,1,7.154737112878323,66.50044280268258,-27.628371965691912,-67.26519103791776,53.4018136469829,46.1920046380879,187.3845926414872
0.3874128594249352,0.0,0.0,0.0,1,1,0,1,1,1,62.34431500748363,-8.60910848960786,13.658711590488863,23.609273734264043,14.116184616941418,-8.104835723237223,17.89376043616988
0.4207793399276983,0.0,0.0,0.0,0,0,0,0,0,1,94.98149925303387,105.22725403187314,33.79491085224533,78.92408237001503,122.09428307645304,62.648803603569895,123.44050523396852
0.5871714966522557,0.0,0.0,0.0,1,1,0,1,0,1,75.09946302426646,6.667550007625566,16.661424991772506,183.6593644503538,99.6726328735549,-11.730454545972536,12.320365272080856
0.4304457466065392,0.0,0.0,1.0,1,1,1,1,0,1,108.97760681095644,47.43070731301196,91.14170832761056,122.73846482871356,64.86511967182334,68.95219609521385,20.86829424992191
0.3889257995078026,0.0,0.0,0.0,1,1,0,1,1,1,-39.31928931093367,25.34771396614233,269.620196360894,131.349293209458,25.25244135190995,-24.492703360688164,9.18657974310899
0.4310859581574919,0.0,0.0,0.0,0,1,1,0,0,0,-48.6564946078191,-60.40676520948719,-47.082387667633824,153.82014754996814,172.0240239140233,73.6429244248769,-6.37213033482692
0.7025899239620644,0.0,0.0,1.0,1,1,0,1,1,1,65.54056892963816,11.093364913873025,235.87251197058853,49.69477356330291,38.54666267427712,48.51174296262002,12.978937541741002
0.6273221593845957,0.0,0.0,0.0,0,0,1,0,0,1,63.045467496242175,33.576100117937884,62.96229389334573,95.5064885015605,73.03731520946872,56.12428727453532,129.3421067871731
0.8137770695778648,0.0,0.0,0.0,0,0,0,0,0,1,67.63986113984772,42.97999152262494,119.18744876775877,119.10635145121222,43.55429494760029,60.73423509294285,30.63097491076424
0.5663691321403149,0.0,0.0,1.0,0,0,0,0,0,0,200.75281168487987,79.99938178596456,50.79037198878551,-80.57378347042763,56.80509907017662,88.17694319915496,46.18527694125089
0.5900100532702726,0.0,0.0,0.0,1,1,1,1,1,0,35.76687088648512,11.37458322274479,115.94351530423626,-7.733979959326589,98.32315166260685,29.69275923668364,14.800043267611493
0.5194693623828124,0.0,0.0,1.0,1,1,1,1,0,1,62.0966404065266,42.2006755291348,139.82325071155742,97.31669577587223,40.05178540791229,-46.81835336737365,9.106636296117731
0.527254994691918,0.0,0.0,0.0,1,1,0,1,1,1,17.857808937635532,-45.91956801280197,31.067397042431026,68.27161936516536,-19.8510764789844,-5.727408525774722,32.96196650575956
0.5100077138999562,0.0,0.0,1.0,0,0,0,0,0,1,-24.187780342519773,33.99459415858263,105.4499122284296,88.21338320099521,185.5143793160894,81.57343116395953,47.40853696675575
0.697588244091206,0.0,0.0,1.0,0,0,0,0,0,0,21.932808166884257,118.23212695858368,82.08929839541727,95.79828165411304,175.27711531893675,40.33256175691716,27.58988363451106
0.4674966416978381,0.0,0.0,0.0,0,1,1,0,0,1,57.455082120336336,8.388397578080763,38.47143668063298,27.20049777607388,37.44369109225458,79.9262709598241,67.2276257285729
0.4348870727414725,0.0,0.0,0.0,1,1,1,1,0,0,120.32950119276836,45.53644986985837,96.18947413133272,197.9129243439897,66.38854421107001,-121.9913111414356,8.892779873187411
0.5266693499441212,0.0,0.0,0.0,1,1,0,1,1,0,17.580304276928537,20.26179394120122,96.03427038703084,80.59807159831689,82.69598585362769,142.31054450035992,10.312350207670992
0.4568796144541157,0.0,0.0,1.0,1,1,0,1,1,0,77.50375167173327,14.268329141319605,223.9230655180505,158.2346477380483,55.43027843454061,63.3043811718806,12.970329655830284
0.5863079200202994,0.0,0.0,0.0,1,1,0,1,0,1,128.4945202333995,-38.700568657356335,-71.85421985058653,-35.290464504299834,105.7701423625908,17.096993148654,15.927335721770596
0.3839321261360232,0.0,0.0,1.0,0,0,1,0,1,0,142.3980804781438,96.01095086522996,31.078109591162644,253.5947610335786,97.65049597539917,68.4707674558867,54.450638872819184
0.5370876931763696,0.0,0.0,0.0,0,0,0,0,0,0,15.437284152890442,4.602198243675289,8.618103258051995,161.0052669615307,52.98222899452905,55.51239363799205,44.79343900529517
0.5956509270074397,0.0,0.0,0.0,1,1,1,1,1,1,-0.703005078555762,-188.3085494573388,12.037734373681388,-28.909486652525587,141.0868254104966,119.79098178913138,20.23416705824493
0.7107095486874156,0.0,0.0,0.0,1,1,0,1,1,0,71.86923881799626,-51.94465416349808,175.8933678770249,21.555459674060472,21.317220592391525,38.23646547032968,18.020609574860664
0.4436995511321442,0.0,0.0,1.0,1,1,0,1,0,1,38.93057174763742,-55.55515445873361,48.58543728083799,44.54603143689354,113.73197748032028,-18.615966715573936,16.46599482809946
0.3803437883843451,0.0,0.0,0.0,0,0,0,0,0,1,134.48169495688398,84.70472865094682,46.66298190396323,122.69496812627102,59.39637805683864,61.268730363087066,96.8345465913788
0.4852089698369606,0.0,0.0,0.0,1,0,1,0,0,1,92.12901354031676,-78.140050025463,164.73312450794052,104.29306900602516,70.38668192977441,-10.460588552832514,16.504905448257563
0.5957005390103265,0.0,0.0,0.0,1,1,0,1,1,0,89.63210461077462,15.938748345465624,253.30719532109427,20.04529557289677,98.6237448317698,34.11947565205779,16.78752820059605
0.6087500860134399,0.0,0.0,0.0,1,1,0,1,1,1,104.38349927172504,116.17576532480024,111.94274095869535,6.078289592609636,-69.92824775368476,-57.639481259684096,20.19397230896549
0.5108646938290636,0.0,0.0,0.0,0,0,1,1,0,1,136.13919906621462,-3.278060014028469,95.45086405719144,209.04307772949585,56.09344787439409,55.48250413290742,35.254294029612
0.4315766614235282,0.0,0.0,1.0,0,0,1,1,0,0,136.89995034164906,113.1834514962496,100.55921137629208,136.3572723395991,83.37440036977799,39.54487877472569,110.64809717219124
0.3848577360756568,0.0,0.0,0.0,0,0,1,0,0,1,136.21264426475676,50.71619917407304,83.66009551690314,98.83708665634713,99.48083669875146,64.7049293000666,178.94478353713714
0.5453983726748017,0.0,0.0,1.0,0,0,1,1,0,1,116.09923016552716,122.22843392582972,-32.54388105004966,199.53669485628745,43.01609544874725,78.1554519791082,65.06508734880451
0.6174634203485745,0.0,0.0,0.0,1,1,0,1,0,0,36.29453014328674,-129.63660907726765,176.36192418716888,31.010432782808067,28.50452182019209,68.79589070600872,22.0289111298289
0.462860553807478,0.0,0.0,1.0,1,1,1,1,1,0,75.7238779826763,-239.4589680848729,48.45299460238376,-80.24752097859789,105.89475631784038,-49.17718278216094,19.492214691636136
0.4305494895010194,0.0,0.0,1.0,1,1,0,1,0,0,67.3826034287365,-173.61223387970276,71.23763930779323,21.70018801764949,39.09976363006116,8.073616471057445,20.6518893370204
0.5164719582007892,0.0,0.0,1.0,1,1,0,1,0,0,-22.327167505613065,-81.51735231042271,173.158701676323,141.41625585941563,75.2524950724779,-12.920223037831478,33.1004541102302
0.3636550807562212,0.0,0.0,1.0,0,0,1,1,0,1,75.89457063148078,65.1254044740695,86.28465258400024,111.82020814443622,107.32648086303018,53.83665070980648,70.51846454097118
0.6958793591314242,0.0,0.0,1.0,0,0,1,0,0,0,24.20311181618821,78.12025065159392,62.42469175899119,113.05815041412932,46.48859653008136,63.14316937182876,59.86533984463333
0.6765915917589952,0.0,0.0,0.0,0,0,0,0,0,0,-15.289044061135698,107.77035261700117,56.39176550647032,-28.078718942519814,113.81793155387572,59.06951132006913,41.54414455497769
0.523847570860106,0.0,0.0,1.0,1,1,1,1,0,1,151.85159946347028,-42.95099238267783,39.96060773191604,161.3609597813193,77.22296608987628,84.59988181776875,11.922407361715567
0.538531368015327,0.0,0.0,0.0,0,0,0,0,0,0,63.98837606983814,40.00401863090647,80.68006538649276,31.2887365833184,109.27443959064892,64.39664690386188,68.86991800758143
0.6133793261120757,0.0,0.0,1.0,0,0,1,0,0,0,125.34798032379604,12.05356405477172,-7.13070377994358,30.44421812115496,45.79322370136812,69.78576876271867,66.00245375959035
0.3908969511135018,0.0,0.0,0.0,1,1,1,1,1,1,84.81175962204208,-130.54381978149985,-18.031114332662483,3.11177333735084,54.91388016083257,16.290884031302596,24.82469408448141
0.4182918738143931,0.0,0.0,1.0,0,0,1,0,0,1,128.8993070719424,152.9779947860555,100.331569018207,-36.613271122831975,82.20426731622605,76.88887807884902,138.19829833720408
0.4368825739879983,0.0,0.0,0.0,1,1,0,1,0,0,79.1873856970511,-35.058348506851274,40.2528807074065,78.52968485401169,35.934791901881525,106.04697098678903,20.95293657185833
0.3723364261140391,0.0,0.0,0.0,1,1,0,1,0,0,-32.92796566714405,13.717968690125485,-25.090052573855417,77.23243666522956,122.41728121051084,-21.49784580459599,19.00872568241628
0.4266172343496818,0.0,0.0,1.0,1,1,0,1,1,1,67.63019010497183,94.0198170897474,239.00396173054665,-94.58245915413076,70.0121238495611,67.4757564291012,10.928654892474883
0.4222792150981415,0.0,0.0,1.0,0,0,0,0,0,1,130.72379892671086,173.7741300725447,73.4902550693296,211.49611167434364,103.18243510463228,38.98095556552127,74.63664553222125
