Length of Username,Sex,Is Professional Account,Country Block_1,Country Block_2,Is Joined Recently,Is Business Account,Number of Video Posts,Class,Is Verified,Is Private,Number of Mutual Followers,Length of Biography,Number of Followers,Mean Post Likes,Number of Posts,Percentage of Following
0.5370967095101364,1.0,0.0,0.0,0.0,1.0,0.0,0.5851738822203573,0,0,0,55.63317217870318,50.78512908726299,98.43569018366262,86.85385352486782,-5.568391929504159,174.0878232349799
0.4350990368362617,1.0,1.0,0.0,0.0,1.0,1.0,0.6046269656766247,1,1,1,22.233415884459355,135.28838576677362,43.02061962826417,5.580160838994457,66.44430556053221,65.92873058579562
0.5034656936758278,1.0,0.0,0.0,0.0,1.0,0.0,0.5149904796338058,1,0,0,65.47189378027488,83.51594444053809,119.15077134006124,9.79606699268673,64.75606760198954,41.53375927548689
0.5555354205384847,1.0,1.0,0.0,0.0,1.0,1.0,0.3712870565919159,0,1,0,-4.068778714050069,71.11415003102694,-50.44721831885624,119.02039464502565,146.3123906859754,50.66197799146637
0.671888481413485,1.0,0.0,0.0,0.0,1.0,0.0,0.5666830075112053,0,1,1,39.595806669404,85.32731076376584,-77.43045766230665,79.16051181106852,86.66474105538359,-20.077210213830625
0.5389420814094824,1.0,0.0,0.0,0.0,1.0,0.0,0.6213332954733054,1,1,0,127.99709635707808,-8.449529677588757,103.84439177740528,21.042497411144723,66.61409416932214,105.13392718981024
0.575106858698413,1.0,0.0,0.0,0.0,1.0,0.0,0.67889220547713,1,0,0,37.849554166448,115.05825991561515,5.752952365778128,15.588217580023016,64.02785531837866,54.43849518913253
0.6846875295944432,0.0,0.0,0.0,0.0,1.0,1.0,0.4854040219874193,0,1,1,58.19274841628566,63.91595185738835,-8.37676317263579,108.00704740722398,17.40036750070847,37.24305811719717
0.4583197830486724,1.0,0.0,0.0,0.0,0.0,0.0,0.5948613092287756,1,1,0,-39.4001128507693,51.75663830145584,164.6009167629721,30.89553509101578,65.09371154833516,75.74428786340619
0.4262558975867802,1.0,0.0,0.0,0.0,1.0,0.0,0.3513706646253384,1,1,1,-25.45865732812032,64.01712545357026,17.391209004971543,9.69004837518803,65.29750247272581,80.25492580264901
0.488894234705236,1.0,0.0,0.0,0.0,1.0,1.0,0.5868944994672122,1,1,0,40.65973369657543,-12.615388446927229,5.040913462241548,2.975564044588472,64.62580396458016,76.02265358365477
0.483569748892511,1.0,0.0,0.0,0.0,1.0,0.0,0.5705485638124048,0,1,1,161.26705934749248,81.80852024554734,94.92746740028451,75.89808200475832,42.17790065435725,93.67052565204686
0.5167446828837736,0.0,1.0,0.0,0.0,1.0,1.0,0.3661817227336328,1,1,1,-54.814176815746535,66.51981308813224,115.43109509482788,2.000743379728206,66.01395301103555,99.05255870659956
0.4675696656716775,1.0,1.0,0.0,0.0,1.0,1.0,0.5523228656282181,0,1,0,-60.90134701440516,65.91749787583132,158.1232206086848,66.61701673364036,188.638811171248,55.32698239060306
0.4736598330616785,0.0,0.0,0.0,0.0,0.0,0.0,0.4455096488460556,1,0,1,-26.7529843058658,112.68551396076715,95.28590009031532,23.30589399490261,64.93898905464596,73.7586511258763
0.4056257272928554,0.0,1.0,0.0,0.0,1.0,0.0,0.6076932768622669,0,1,1,226.0126242098196,67.14290263747978,54.45779912852632,110.0986749555038,10.42766769271833,18.05089149704626
0.5534484329293541,1.0,0.0,0.0,0.0,1.0,1.0,0.6434080955141512,0,0,1,59.16215491107499,84.37688240279816,92.0396821144393,-88.63295508185291,102.237593249374,-35.6483477058286
0.5252217191346663,1.0,0.0,0.0,0.0,0.0,0.0,0.5269061304211091,1,0,0,-57.44272569754598,138.35887119370344,215.1556330413508,6.310359543175991,65.55368089828767,67.25567530828734
0.4595267217326966,0.0,1.0,0.0,0.0,1.0,0.0,0.7456034062301129,0,1,1,33.66672947825943,85.93140762338668,76.68778266021039,214.30166130340425,44.23059615122694,88.05334255084156
0.3807489742334632,1.0,1.0,0.0,0.0,1.0,1.0,0.5160819885590135,0,1,1,1.8900453876098595,84.90034663213369,47.47846418136946,-59.90566107789323,51.27856793902128,173.69088966324654
0.4444663978318268,1.0,0.0,0.0,0.0,1.0,1.0,0.4899797001644363,1,0,1,-7.771001974463868,172.0610535061282,292.91905733358266,5.851794747719297,65.33353820643698,58.28816283180153
0.4164592261456437,1.0,0.0,0.0,0.0,1.0,1.0,0.6461941226286863,1,0,0,98.45102532151076,98.62696919322586,47.99324237471889,18.575510889827044,65.25597357079286,78.07792748463952
0.4636417200472061,1.0,0.0,0.0,0.0,1.0,0.0,0.5310172543393705,0,1,1,153.5313224793677,57.23044811313116,165.61787535137546,13.553057716303345,30.76903814997632,-89.41649738733119
0.6184491079177374,1.0,0.0,0.0,0.0,1.0,0.0,0.5608588448908131,0,0,0,93.5906872473112,95.36543811040627,81.60374850510135,247.67709696094468,73.8192839791543,243.90171329235253
0.4052295910066059,0.0,1.0,0.0,0.0,1.0,0.0,0.5297254449017963,1,0,1,-44.53924796584,4.180326221955909,79.14870332910199,28.62617666936887,65.74546770014898,103.27418339554076
0.5483831578829672,0.0,0.0,0.0,0.0,1.0,0.0,0.5512149549132378,1,1,0,-70.12576326824716,146.5042214187519,100.28823774401012,17.94034917544741,64.08839917281936,41.72489545508704
0.6364478946268152,1.0,0.0,0.0,0.0,1.0,0.0,0.599450238824506,1,0,0,146.6654101354481,116.5268775968265,10.735053576066448,8.447714125017526,64.34152147067205,50.58636123532795
0.5501743231376476,1.0,0.0,0.0,0.0,1.0,0.0,0.5957699872742296,1,0,0,-53.887497648373646,89.79386673922869,108.94302306513082,26.52368117562506,63.42959875389911,86.19951203000696
0.3900196693957762,1.0,0.0,0.0,0.0,1.0,1.0,0.6181166585815675,1,0,1,69.82442236404522,80.52010949885211,202.1305616071857,10.38106524458762,65.8882259835019,54.30701548121927
0.4416799696472472,1.0,0.0,0.0,0.0,1.0,1.0,0.6391481866942622,1,0,0,42.10565192596393,214.1811983934084,18.06064372731556,24.133412257290065,63.89868719879175,75.65463925265529
0.5724046577079698,1.0,1.0,0.0,0.0,1.0,0.0,0.5545079587853423,0,1,1,257.71848693470974,77.67822632234923,196.6519718911508,162.08982606329485,129.68338004052077,134.1591556873865
0.4107478426382512,1.0,0.0,0.0,0.0,1.0,0.0,0.5583973970053077,1,0,1,-38.412735211375065,63.324978851617146,16.1020184967107,37.89931175514592,64.20582965769924,62.74508234533676
0.5567783173877027,1.0,1.0,0.0,0.0,0.0,0.0,0.5448335541733625,1,0,1,51.49278816380728,84.65577224469656,118.25784570992506,12.409524927056564,63.7538605958566,58.637991422514006
0.7021522418861752,0.0,1.0,0.0,0.0,1.0,1.0,0.6431098924156876,0,1,0,-85.52215151653849,72.51051714781407,93.5816034587069,78.6033389612113,80.04217575579858,33.41856785930028
0.6301411371562042,0.0,0.0,0.0,0.0,1.0,0.0,0.6808708439496867,0,1,1,8.102938951929787,75.28700067081974,43.16832511588632,121.56594453680908,136.08035649927012,-28.531527725553545
0.5957005390103265,1.0,0.0,0.0,0.0,0.0,0.0,0.5974876829171526,1,1,0,98.37019591591825,118.59485751062608,67.79394654748833,14.29736225242406,66.62676488171806,67.47500893657984
0.4970002964477698,1.0,1.0,0.0,0.0,0.0,1.0,0.4529699929687482,0,1,0,-25.854551259394995,74.52690041111022,-41.638799406343736,145.05801078169873,74.72585781567574,65.67753489173948
0.4501056197946394,1.0,0.0,0.0,0.0,0.0,0.0,0.4872979042791329,0,0,1,79.08967125237206,72.68977049779431,13.72561079359746,205.9439585795416,96.30670861197036,174.1771867962608
0.6969493317879483,1.0,1.0,0.0,0.0,1.0,0.0,0.4992017936341412,0,1,0,165.18697113224823,87.51815111358776,-86.26894396803763,38.01376992314621,107.33958937499838,18.54854389196749
0.6809434715052525,0.0,1.0,0.0,0.0,1.0,0.0,0.5785175004033157,1,1,1,-85.02546719874701,78.43161880722123,56.82004469795261,17.513080603125733,64.40146388228143,109.3248741966688
0.3923119721929158,0.0,0.0,0.0,0.0,0.0,0.0,0.4600496926722359,1,0,0,-20.14563572853266,-6.084884604073807,8.461693130853718,4.379750887741244,62.4374520605572,60.40440258597985
0.6276763292362096,1.0,1.0,0.0,0.0,1.0,0.0,0.5239375034338655,1,1,0,-64.51807389866093,83.6026710090272,104.59282393085569,9.424907534394611,63.979569712004384,60.55582376717644
0.4528509854262302,1.0,0.0,0.0,0.0,1.0,1.0,0.6379414597175681,0,1,1,76.6496099334741,42.27852791129925,121.85863556531734,205.7978200704585,129.80293438401833,66.9587564846299
0.4399193224834494,1.0,0.0,0.0,0.0,1.0,0.0,0.6569435876858618,1,1,0,46.86857479983529,45.06132032439572,-78.37335088078606,5.420277044709365,65.22342911859405,36.16301434737973
0.3723364261140391,0.0,0.0,0.0,0.0,1.0,0.0,0.6449743970758317,1,0,1,-24.481530404565845,97.71202407098195,20.9050972109533,0.6962240393012564,65.41496881800666,37.83533273719408
0.4918779373576826,1.0,0.0,0.0,0.0,1.0,1.0,0.6817867164733872,0,1,1,47.270599984794906,89.45812291766919,47.57106770519411,151.0401773309655,65.8604939688766,-52.19889142396241
0.5311843200193164,1.0,0.0,0.0,0.0,0.0,1.0,0.6211674207450016,0,1,1,-160.3010496430887,83.4427682689722,132.922297436058,82.09381006158031,41.47019069075683,101.26433511694631
0.4217580377358977,1.0,0.0,0.0,0.0,1.0,0.0,0.6615002811098475,1,1,1,38.05339480246132,127.8358454379428,55.372868927927264,13.012708780139818,65.50196080944204,45.47413316635958
0.4585915669082079,1.0,0.0,0.0,0.0,1.0,0.0,0.4783136559432592,0,0,1,196.27759347504625,62.12314522108974,-32.87612798738655,-78.35106310935481,43.20919963681764,206.7048437353297
0.373020787729503,0.0,1.0,0.0,0.0,1.0,1.0,0.5165125450876631,0,1,0,119.87395930107904,50.0219323556876,6.464853992555128,140.61691358301232,96.64538023210068,70.17599099936048
0.4832197110836393,1.0,0.0,0.0,0.0,1.0,0.0,0.5406748056796882,0,1,0,157.1767303949801,72.68373438153412,160.05854492193936,117.3749171671556,145.1600991467618,4.099303984033071
0.4249686866435882,1.0,1.0,0.0,0.0,1.0,1.0,0.3792550991967536,0,1,0,236.5064594893417,90.72917904018524,188.7458867800035,151.57439255909202,91.1992204196428,138.82948183410275
0.4140425103809553,1.0,0.0,0.0,0.0,1.0,0.0,0.661350661121201,0,1,0,-51.78732309149152,59.79030436652219,126.38183343180924,228.18002492643296,51.91089542832052,110.43361887914148
0.5548418321796379,0.0,0.0,0.0,0.0,0.0,1.0,0.4255616698615809,1,0,0,-11.282911471957934,92.89935300973212,11.010249024550596,-1.193911222846289,63.72946325837124,100.2528674195308
0.3985821930612295,0.0,0.0,0.0,0.0,1.0,1.0,0.6317643178089658,0,1,0,47.13977689350159,64.78959106976336,65.89671391810488,77.35605669922809,163.0258529574835,-61.93776252210272
0.4780895448468276,1.0,0.0,0.0,0.0,1.0,0.0,0.5610553801415412,0,1,0,-25.88905200669344,65.68266086117444,-79.23344144735498,108.47659700745136,223.1002510262635,-5.710925703722765
0.4981823482434852,1.0,0.0,0.0,0.0,1.0,0.0,0.7004224685890884,1,0,0,-9.0851796856703,34.343605628846966,109.11962943872666,13.95087025557264,65.09070181716261,81.95170709490603
0.412860657187956,1.0,0.0,0.0,0.0,0.0,0.0,0.4632905583960054,1,1,0,42.61462577078461,65.42083276388959,98.26451285775263,31.113585148663347,67.609866906799,112.1344297884286
0.5194693623828124,0.0,1.0,0.0,0.0,1.0,1.0,0.5973665415857276,1,1,1,62.16069230854851,53.357051849687856,-8.10184628955895,1.1332111149616697,65.21045834443086,43.89745489167108
0.5900100532702726,1.0,0.0,0.0,0.0,1.0,0.0,0.5391306819876545,1,0,0,-45.76923527239459,107.02764403131135,3.3108962793933614,-4.951832107449199,65.67165446563946,62.75708618727582
0.4702519345608223,0.0,1.0,0.0,0.0,0.0,1.0,0.7696469249804072,0,0,1,4.903710513837012,64.94179325236694,45.23880549249692,15.44773445928584,191.1270824627202,74.23923883934235
0.3875135018729586,1.0,0.0,0.0,0.0,1.0,0.0,0.714480537618887,1,1,0,-4.383395748199208,128.48624932611293,54.09270818445813,0.8509751252040747,63.544687690271935,51.73410466756612
0.5603672508070248,1.0,0.0,0.0,0.0,1.0,1.0,0.5713377517271666,1,0,1,19.45685774043055,30.14071891681735,110.73396743597212,9.056437261780456,64.99337078389489,64.45409137790953
0.6648893703399884,0.0,1.0,0.0,0.0,0.0,0.0,0.722355740051579,1,1,1,52.1876088467202,63.59815477961328,176.95676973731645,2.3032721757972023,65.9097008372847,40.67441381700442
0.522348573656505,1.0,0.0,0.0,0.0,0.0,0.0,0.6435822741106273,0,1,1,-67.74843464717458,77.73558415418762,152.49740010547782,153.41487579895693,87.30274806389407,-39.32062630556938
0.4222391560443193,1.0,0.0,0.0,0.0,0.0,1.0,0.5776703603281773,0,1,1,152.92618278150087,77.25100880873174,-13.428953350586568,152.40938470053163,212.5127714320771,187.85969064479465
0.4917224598419163,1.0,1.0,0.0,0.0,1.0,0.0,0.7583459411327418,1,0,0,-38.42588187441543,45.638560786501166,-18.160269117027923,13.951675875333915,64.17122603396699,54.33873258705584
0.5096714253890083,1.0,0.0,0.0,0.0,1.0,0.0,0.6135403952791022,0,0,0,-32.84411869565996,87.04974972478428,128.74884655504118,13.580730981961564,103.67267001675616,67.71130998984734
0.5539701535913464,1.0,1.0,0.0,0.0,1.0,1.0,0.6711312533431163,1,1,0,96.31033706773586,65.54064667422199,11.140513653133423,10.026739996420329,65.12288414921686,57.3967543892365
0.6980916651711395,1.0,0.0,0.0,0.0,1.0,0.0,0.3925533973747253,1,0,1,1.1020964938978075,-6.383103058141316,-47.29910838087776,3.1253007029119395,64.68233810773208,41.02832117940209
0.7272584435520245,1.0,0.0,0.0,0.0,1.0,1.0,0.7255982123552668,0,0,0,-26.6607774297938,88.7600158771681,103.90502953370074,-41.66809646165777,138.82538504405824,213.5527065738551
0.6174865931977821,1.0,0.0,0.0,0.0,1.0,1.0,0.5259466957795362,1,0,1,13.825982699930956,49.142922793603056,112.50601847918789,11.592963122712185,63.86991090911081,49.72166116793968
0.4934318896908929,0.0,1.0,0.0,0.0,1.0,0.0,0.5842481506903737,0,0,1,246.7466055454868,66.48639124226085,57.11743892457543,102.69978800562892,140.95050977643984,73.41991253336445
0.6971757310670289,1.0,0.0,0.0,0.0,1.0,0.0,0.4410237203198229,1,0,0,138.138973293535,18.57338958307541,75.37774731724082,15.727412289987583,64.46765686835089,61.67358770943029
0.4114313066099766,0.0,0.0,0.0,0.0,1.0,1.0,0.4849705575562936,1,0,1,46.66686614840028,36.29825990998482,121.09405090357784,6.521673120209921,64.93486330041993,55.42759865846531
0.599466472147285,0.0,1.0,0.0,0.0,0.0,0.0,0.4090050011736384,0,0,0,-74.81600506792103,52.00213484359778,6.821228098735439,163.0755254479143,95.5007690060338,-170.68675492186856
0.4489090671310062,1.0,0.0,0.0,0.0,0.0,0.0,0.5811273309536505,0,1,1,77.22693575453249,65.05987237246113,169.87199776195246,37.24892883154845,124.50043885837238,125.56393425639033
0.459408074088503,1.0,1.0,0.0,0.0,1.0,0.0,0.5577760520034694,0,1,1,172.9343516092305,65.97553708225098,96.00905088222228,33.93684947641421,68.66107416170485,-23.84219099130621
0.7369779688742644,0.0,1.0,0.0,0.0,0.0,1.0,0.719332528532354,1,1,1,-34.43836354009617,137.82550681731018,25.24071978584716,8.906682416196626,64.53918970193337,104.2884164031894
0.4436995511321442,1.0,1.0,0.0,0.0,1.0,1.0,0.5942938016434975,0,0,1,-4.714918886357495,87.85325589237662,9.595196528874276,97.09168956585972,71.13253468688612,94.50665027906145
0.416930758243466,1.0,0.0,0.0,0.0,0.0,1.0,0.4327350059556034,0,0,1,118.2762509770212,68.97293159216548,114.64991903858902,55.705904920317344,66.54033226850218,75.25150370072316
0.6133793261120757,1.0,1.0,0.0,0.0,1.0,1.0,0.5315193208666286,0,0,0,133.70682325130815,51.39423605157715,155.2955898026682,179.4254007394419,176.88832974519073,-62.15890989289885
0.496921435900345,1.0,0.0,0.0,0.0,1.0,1.0,0.6226983357123544,1,1,0,111.62379771125951,176.21889439814368,60.95324630910299,26.56612644810732,65.05474368845822,83.1442716163606
0.3901637257133403,1.0,1.0,0.0,0.0,1.0,0.0,0.6790994648017851,0,1,1,35.78780327712271,99.10610946744674,125.69426388840922,65.82480932637048,172.2521076407806,43.830755500171776
0.5192858630339916,0.0,1.0,0.0,0.0,1.0,1.0,0.5403823005764293,0,1,1,57.63109055980427,88.72158643483624,32.01696819928971,52.4291164530978,133.77976974131593,31.210163031238515
0.6685298732908599,1.0,0.0,0.0,0.0,1.0,1.0,0.5601094275240397,0,0,0,97.35088737364104,56.52062747004335,67.17644912468074,71.10715587108706,178.74666072862226,60.65753063919909
0.6183251788789317,1.0,1.0,0.0,0.0,1.0,0.0,0.6764512304395616,1,1,1,53.34489054624022,99.64641996003012,145.8020646903086,7.612381225698382,64.92423608245382,49.36779069608225
0.5871714966522557,1.0,0.0,0.0,0.0,1.0,0.0,0.4687647409665401,1,0,1,42.96652884806035,113.13626970660783,157.1907042071975,28.429238992805583,65.08621675211391,31.256434560020303
0.6948001254305856,0.0,0.0,0.0,0.0,0.0,0.0,0.5497338623467289,0,0,0,51.10575065377414,85.76754346683461,-59.42133122970118,75.0931825262567,129.54851409240786,-65.23753996235635
0.3756871815424096,1.0,1.0,0.0,0.0,1.0,1.0,0.7493747456962447,0,0,0,283.498746598925,80.38083893128224,236.37790093414287,-50.02859411762572,116.09814052067256,132.4805382933477
0.5813354485693031,0.0,1.0,0.0,0.0,1.0,0.0,0.3757261127550239,0,0,1,-142.8333495103533,86.53973868694135,71.92787990496734,146.86488310824734,110.82736232714936,-40.57645729313143
0.4910374892915983,1.0,0.0,0.0,0.0,1.0,1.0,0.474110058151757,0,1,1,29.11649431083729,71.29565447803586,211.2131059718377,67.01475480967504,141.912157456784,140.68146459644163
0.5510767318158506,0.0,0.0,0.0,0.0,1.0,1.0,0.6680879366344964,1,1,1,-26.486098832334378,166.5845741686639,23.50796228297728,18.56614984325497,66.09384977417044,55.7892636248686
0.6458498116393938,0.0,0.0,0.0,0.0,1.0,1.0,0.4995289029751402,0,1,0,155.8548768782378,63.77964335879881,78.07117552071067,164.58227036243744,107.06983192754896,100.92399373128544
0.651941607639482,0.0,0.0,0.0,0.0,1.0,1.0,0.554584981276196,0,0,1,117.09966643593478,84.86959494044639,52.4082649448263,102.17572241606966,65.23262575090217,153.95133046472864
0.6826313216104979,1.0,0.0,0.0,0.0,1.0,0.0,0.6220627503199196,0,1,0,64.67194525014122,74.83672680020614,80.5190040341069,34.239652028861194,68.50078637977931,144.04690639665728
0.457590198217453,1.0,0.0,0.0,0.0,1.0,0.0,0.4404360479598366,0,1,1,111.12108215276518,74.02583363684127,128.13510487833256,1.5275041082393273,123.09511249761056,-133.41736166578116
0.4395356115525716,1.0,1.0,0.0,0.0,1.0,0.0,0.459395955258283,1,1,1,3.7014596111993807,221.6107335855457,140.16156896694784,12.595326376581726,65.70498224026092,85.03218885363458
0.6518060048431875,1.0,1.0,0.0,0.0,0.0,0.0,0.5618112100580553,1,0,0,38.96050947509484,51.900656806570574,129.33174556885064,8.346486320884011,67.82198620501103,51.60788371707823
0.8719999791512691,0.0,0.0,0.0,0.0,1.0,0.0,0.6633766265121896,1,1,0,55.7775421312011,177.24092532677793,62.99312698666087,5.379206407578949,64.8269334053723,51.01937684393128
0.4682501137444527,0.0,0.0,0.0,0.0,1.0,0.0,0.6273158118333694,1,1,1,-46.66103762141352,48.322103602742665,154.75060449735005,19.830895625353712,64.87802522891832,81.98120422688552
0.5078310295874243,1.0,1.0,0.0,0.0,1.0,0.0,0.7788152960565939,0,1,1,108.87083211242955,61.91405217660429,12.6388630200657,249.34874215983723,130.54027048811213,161.9722948973563
0.3908969511135018,1.0,0.0,0.0,0.0,1.0,0.0,0.4442475019072441,1,1,1,-49.537334427403366,170.69563319332485,86.54283956818816,15.042896944243758,63.98792556184885,92.27749700295654
0.4451535342070958,0.0,1.0,0.0,0.0,1.0,0.0,0.4159919760479576,0,1,0,79.88298301329775,72.26529261206308,150.65085719590076,78.47572412355565,59.712992628608525,198.35463689323817
0.6069775777174126,1.0,0.0,0.0,0.0,1.0,1.0,0.6650718702926378,1,1,0,107.12967891047204,185.9213498555547,38.087633502981305,14.42799284583305,67.25762290619221,64.93347413785901
0.3716326649860246,1.0,0.0,0.0,0.0,0.0,1.0,0.6384850085947882,1,0,0,-54.45973410484035,15.430194607563152,102.59604790589344,10.690496418258874,68.57435817225979,75.39375993162291
0.5046422236716892,1.0,1.0,0.0,0.0,1.0,0.0,0.6822266470704539,0,1,1,8.642355279101423,91.44430104527294,126.93577327532948,213.97933354869343,-6.005553767605264,94.90106273981108
0.4460514022352455,1.0,0.0,0.0,0.0,1.0,0.0,0.4160738300136224,1,0,0,-65.45413228852054,79.73388317746095,36.18542319965936,11.770042581203008,64.90218637753402,70.99231932872465
0.4052770678497229,0.0,1.0,0.0,0.0,1.0,1.0,0.627257844072662,0,1,1,7.24412247618632,62.3999195770212,-77.97720115071078,221.2129220350729,32.71776912203253,95.49229893345654
0.4248559892168563,0.0,1.0,0.0,0.0,1.0,0.0,0.5836849660927749,0,0,1,5.275868317291213,61.69121981568029,-63.66337660832707,362.6925658009488,219.16040667256533,71.72178361515898
0.387932085175097,1.0,0.0,0.0,0.0,1.0,1.0,0.5124730030455016,1,0,0,81.06355141069706,156.79710972661837,35.50759928096694,28.135999805099456,63.62079994730747,66.60524708335961
0.3657002892411752,1.0,1.0,0.0,0.0,0.0,0.0,0.7662266200871745,0,0,0,50.62510485743231,65.33713098644924,40.27026417343023,19.630499320305205,134.50694014229407,-50.98252707970365
0.6765915917589952,0.0,0.0,0.0,0.0,1.0,0.0,0.4019454344660111,0,1,1,73.76015051380101,65.15844879768659,64.67145626804876,164.54915743545388,113.61381502360229,133.31723217583058
0.5863226081111097,1.0,0.0,0.0,0.0,0.0,0.0,0.6707529030309817,0,1,0,-2.519503121060609,77.37247670415007,-19.13461411321024,54.2295747173046,71.3806593865272,-75.16131008772743
0.4559651368422587,1.0,1.0,0.0,0.0,0.0,1.0,0.5753685495161046,1,0,0,-48.03942061140231,86.14956090611167,183.39149517961067,-5.435435027879123,64.08829872787784,64.58733521258263
0.371614067199652,1.0,1.0,0.0,0.0,1.0,1.0,0.5413893818410035,1,1,0,83.29336134420161,27.63175259105042,5.389029847929393,10.18557929304665,65.47415908598778,106.02032196601148
0.7554011595508161,1.0,1.0,0.0,0.0,1.0,0.0,0.6116536931136725,0,1,1,-146.87663844977507,85.47027375515009,214.18845727966072,133.2005089714906,11.163081451064102,153.00603846271724
0.5795426864848312,1.0,0.0,0.0,0.0,1.0,0.0,0.5084462086714545,1,0,1,59.35478266698187,124.51627699748964,101.9463357530314,8.331309263853395,65.5851911755422,54.06604263964048
0.4967181522953226,1.0,0.0,0.0,0.0,1.0,0.0,0.4970771244319837,1,1,0,-17.826059972580463,169.15941542817677,19.15425791996905,3.460584427443262,64.38249127852941,111.49383748309089
0.5317330158698852,1.0,0.0,0.0,0.0,1.0,1.0,0.5520990098746545,1,1,0,-52.95346191945752,90.4602866148148,1.4004047128498769,9.031961034474596,65.11896706527072,63.90595718134414
0.4599492021950805,0.0,0.0,0.0,0.0,1.0,0.0,0.5661808944633858,1,0,0,108.58933768161005,94.36126579753484,65.67664282484031,30.93880525977823,63.82628671637639,33.83598774308111
0.5330553317827424,0.0,0.0,0.0,0.0,1.0,0.0,0.5423412963810623,1,1,0,-23.406480914682383,135.4956146743945,117.65229429742,10.887428642875513,66.53746624324246,92.30094743352052
0.5016380984689405,1.0,0.0,0.0,0.0,1.0,1.0,0.6066342184399884,1,1,0,67.0508832252246,65.23630808670153,164.11062124813475,28.28062216450237,64.52753263086831,94.61008303821843
0.5183856620048803,1.0,0.0,0.0,0.0,0.0,0.0,0.8045412046879847,1,0,1,-38.87703612462068,121.08423780387211,31.43246714654361,13.011920099467794,66.22775793326034,95.44439564029076
0.4874131301841656,1.0,0.0,0.0,0.0,1.0,0.0,0.4088562103388003,0,0,0,48.74392384618367,71.65293384602397,80.67378818147226,73.55240467929876,102.27755131089936,51.088899397622896
0.5757638370284953,1.0,0.0,0.0,0.0,1.0,0.0,0.6143456141592224,1,0,0,81.6498563756988,122.22956896667212,144.54304590924596,6.999939927563987,65.069076593034,104.6714360342969
0.5131278842757192,1.0,1.0,0.0,0.0,1.0,1.0,0.6213460446137049,0,1,1,48.04267352065354,74.0167479271083,143.38886014583713,184.62770744304044,96.99218580493836,121.38246347326908
0.5453983726748017,0.0,1.0,0.0,0.0,1.0,1.0,0.5106057384143099,0,0,1,97.49843629828403,54.16178321005218,62.13475428653475,76.05238464721316,100.49313123096378,-47.73012460087188
0.5545546056748971,1.0,0.0,0.0,0.0,1.0,1.0,0.5230730832096725,0,1,0,205.2104265063775,68.73561107723313,61.9595616568697,58.3480382864841,72.13220413543745,8.996781366212247
0.3809312202127638,1.0,0.0,0.0,0.0,1.0,0.0,0.588814085054623,0,0,0,108.64281991361044,59.84217551256138,168.904116000437,57.31934686667336,36.24829761983554,-52.992390386745456
0.5468843839606793,1.0,0.0,0.0,0.0,1.0,0.0,0.5349477315802426,1,0,1,-11.101099690722922,65.05288378337484,127.99888743490808,12.816570754038064,66.72689048484004,84.52738854440611
