Length of Username,Sex,Is Professional Account,Country Block_1,Country Block_2,Is Joined Recently,Is Private,Is Verified,Mean Post Likes,Is Business Account,Number of Video Posts,Length of Biography,Class,Number of Mutual Followers,Number of Followers,Number of Posts,Percentage of Following
0.462860553807478,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5910773105286942,1.0,0.7303921760880874,0.2784148422002759,1,164.53539733623276,73.020234714513,154.61751167947554,109.71188420376612
0.5157879962663531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5953908245731743,1.0,0.7449566199589956,0.5763029437013477,1,36.98544306934088,64.34269115618686,97.0059530259212,68.92531670343888
0.3901637257133403,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5585534575270561,0.0,0.6790994648017851,0.2518467230004023,0,96.03740794884388,95.6157871821907,73.74486450624187,92.24001006507446
0.543991735540859,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5400008112820399,1.0,0.6857024103554459,0.1672774448602007,0,206.44615231590177,53.45136394583773,77.2279733617421,-129.9468801949733
0.434336976169855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4713055619151889,1.0,0.4932395258228361,0.3411951740509139,0,120.12192773276988,111.45361683790463,72.2863136276299,36.34496247595837
0.5281514812275169,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4424569578372423,1.0,0.7095433544641712,0.4146830385352438,0,15.263020531452902,121.23687277325658,74.97489732345511,40.79667480000806
0.5622631445849118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5754211442426381,1.0,0.4708865510358206,0.4050875914368156,0,100.52360500209318,43.69103744741758,69.43185343753316,34.69094497922845
0.8018478978694514,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4580284364176594,0.0,0.3862076060778192,0.4391110662307395,1,79.53930777647884,68.81385704342604,50.63776751472214,50.56013755811206
0.5130207171821018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4635470656124144,1.0,0.5912064141446773,0.3958139050313649,0,107.80210194118996,116.4856652213054,73.27675531941225,-55.01929274062104
0.3715865772992757,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4760219105545333,0.0,0.5368694785183604,0.1500429161827425,0,34.54208994127753,76.50876056712488,81.22354258305118,-75.48186393058015
0.6336998531579003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5148256390996043,0.0,0.7138388552101746,0.4836511912801179,1,48.39339222272284,50.66309372376881,59.3958831163714,82.04322222197305
0.4395356115525716,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4851970298982246,0.0,0.459395955258283,0.2994254313935094,1,29.941652383847416,58.45450401396641,108.07443523442171,45.4019025257765
0.3809312202127638,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4638689569424883,0.0,0.588814085054623,0.359553803011062,0,-45.85565543190079,117.49969609904949,76.47697307776018,-103.04028514585384
0.6958793591314242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4677634367066331,1.0,0.5744921893392686,0.3760069547379559,0,115.95686998873278,88.48108775385093,82.51406769012445,-20.87559384781988
0.5164719582007892,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5640109502639369,1.0,0.5252232933770792,0.4587489321866322,1,-1.3353835329596109,20.161966796748377,139.37922147312167,1.828410419726353
0.443844382369713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5286121647548085,0.0,0.6291414284707446,0.5579574610924596,1,60.64385893329938,71.45297893423583,21.13506509403008,49.59512577941593
0.4963453071038374,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5643978056362662,1.0,0.470863875382532,0.2736375456530612,0,30.703663177833214,68.17260513380853,64.85882166433414,-20.747472915142595
0.5820224224993809,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6534364886993159,0.0,0.6310654645111522,0.4898832649515443,0,-71.08484240718013,68.19228633219092,70.45356517866308,-92.17782439891523
0.5034656936758278,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5746571008730366,0.0,0.5149904796338058,0.4307691954897247,1,11.859412080882429,61.87761014313662,82.47799150022631,175.6494153587688
0.5218134499340682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6538970165126781,0.0,0.6135554747240051,0.4806078156034236,1,35.10430791131397,47.37704559144668,101.2135466103016,152.86577886531666
0.4931185204808478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4766834967900547,1.0,0.4364394363768248,0.4459803166919831,0,71.65663678707922,83.47140934684437,65.88983205129566,-131.6199349279318
0.5164326292603038,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6043819337543652,1.0,0.495551024580376,0.4387568635503479,0,145.5618657471701,64.76763792444127,71.6493861046267,92.936746248674
0.4406300527058804,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5701565474043321,0.0,0.7381652284847902,0.6346352136157221,0,87.66161034306602,92.46733793722372,78.60229337997217,81.7340385363052
0.5065651571244801,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4926408587997164,0.0,0.5404740078896848,0.4647556151706305,1,14.230317620962236,51.04719599362348,-5.701631428745529,178.40732740459535
0.5167825026816524,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5625088235534839,1.0,0.6453496595148188,0.6391419054334004,1,21.94712347135016,60.75028159566628,109.43730213271256,126.50818067136883
0.4944968733101638,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6062737339363841,1.0,0.5784507701843044,0.3756459133496816,0,41.00984909345456,61.61575492223139,76.7072678478158,19.9450875465932
0.3833927064705563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4694553420291106,0.0,0.4919137780437795,0.5176848953534912,0,82.48549840111316,44.829060523955214,64.49914975104092,-69.1850433611365
0.513808801373409,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6500452957510138,1.0,0.3878566243150475,0.3965886413735531,1,9.79408890666762,19.489715575588853,102.08351129773484,-5.370223544905102
0.5567783173877027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.495679226291701,0.0,0.5448335541733625,0.3557955332340549,1,9.888832250513182,63.589403611151965,114.9285038136096,144.6565154434624
0.4211442609905228,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4857536393185284,0.0,0.647395446080269,0.3254955000271475,0,-50.1369170793822,103.77073566718254,82.23869815424113,5.46569152964713
0.6524160518461714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5694449356338183,0.0,0.5306608717593069,0.3818979275304717,1,-5.374888445494179,60.434180099183344,84.56039364296552,1.8833923804853043
0.5871714966522557,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6430568387996897,0.0,0.4687647409665401,0.3182698486329646,1,32.806851747074724,45.302779618525015,116.79508864435766,93.73886334717632
0.4208767562310531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5817815694804797,0.0,0.5822229080964431,0.3793625261629219,1,144.71686823099122,44.928451024783385,42.19938656583791,14.75684991645536
0.5597798194286879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4677121355163107,0.0,0.6026242867694652,0.4698083529976058,1,83.40946749908825,60.172005470942445,-52.331319747427926,153.66680466800116
0.6617910686439913,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4828638450723569,0.0,0.511592310519635,0.2832471018190053,0,101.19611301321784,45.01340074454567,79.08103203894501,-0.1583070372403963
0.5716138997736593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285498838351917,0.0,0.5281484860458829,0.4019921168364081,0,82.44757168258141,107.7188112765067,83.05192315641412,58.22983469856256
0.6569513908723645,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5723466991847993,1.0,0.52457738133885,0.4244268678897019,1,53.49187548456412,58.17379382342471,88.51715979134525,11.417140225082228
0.4543860496636968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5374362896022824,0.0,0.6236192893824767,0.40440737646233,0,27.880584371000808,41.98085565160246,81.92668565355552,-44.39617735799805
0.5269775999232964,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4790188122670926,0.0,0.5079952494862848,0.2562110375209144,1,28.882106420888483,51.960601928263465,52.23092880630001,78.45535944237488
0.4833011471344609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53871093934104,0.0,0.4948702451033328,0.2178100885585497,0,69.36106193367337,95.87138420048107,69.5699954318282,92.7899030894048
0.5758029950071266,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4698601922278468,1.0,0.5342229323850688,0.408288373928668,1,-32.72697332185513,46.37587491623556,106.50309685085286,132.9796831224062
0.4291122166985204,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.76834820377841,0.0,0.5073005548816929,0.6083030478574839,0,114.94171174597663,119.4938671251768,83.1915519110709,-24.05508092899322
0.4622591122364325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5430639297874765,0.0,0.5765075291650291,0.4866653353032678,0,16.054692610598586,105.92196836709924,71.42995162684105,-33.50746256890793
0.4583554076851561,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5704758965646161,0.0,0.6288902207298414,0.3961307276963885,0,132.5650817771594,136.0777054423587,71.4767314741345,-76.49254142654357
0.4823684314521667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4950485564440257,0.0,0.4623909926017746,0.4346312396598195,1,69.00444550741057,50.32721489156072,23.816562331264592,-59.81132732440148
0.6492049673701821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377424044226196,1.0,0.6872236213977961,0.2048745566866556,1,105.04329051471149,51.34091597413917,-33.561837141172134,150.24528250322402
0.4234284334877934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.490937557012137,0.0,0.547571022615481,0.3905033709639641,1,-4.662901050542708,68.97320008807247,79.77359797442901,75.63499361098643
0.399795851430527,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5928610654149733,0.0,0.4208429521416867,0.3007112136126716,0,-30.94262218619403,63.20419457814829,77.72104202472698,-119.90364392559232
0.7388649278086135,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5931938268848622,0.0,0.6180813103286531,0.2351494686655725,1,44.81559554683247,74.4478207891083,124.54335813095877,-6.809242405972412
0.5180842660451249,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5782271557063979,0.0,0.5375431247712936,0.454878663176305,1,85.06880354940124,47.884390239112605,125.51725167775722,92.13024264484169
0.4675696656716775,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5664755593545177,1.0,0.5523228656282181,0.3869820841237575,0,95.3352603385269,84.20240462928425,66.27189469304028,-89.3671840389541
0.5949359877516383,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5277794687706973,0.0,0.642698553181986,0.3980775339096644,1,35.01445823382911,48.59860127028982,165.7233593014144,130.38682044374454
0.5555354205384847,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5238696188249696,1.0,0.3712870565919159,0.3352224444466007,0,-32.19644310603063,70.208506835477,80.43930308305534,-18.2489097782461
0.4506415815018392,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5422627148858974,0.0,0.5254690462533981,0.3699826532492879,1,77.60743460367189,23.39787237774329,43.69831342555137,38.384752391812896
0.6116413543455406,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5696606106128027,1.0,0.684200614356286,0.3915289117758471,0,91.98635843129682,106.2537160163634,66.74348350677494,40.42292179736776
0.4043625660594109,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6173132168889766,0.0,0.5894369387776378,0.3947278446323473,1,-35.59652570087292,64.69321239449125,98.39820948596828,45.86918184519715
0.483130225039124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4896149589782606,1.0,0.553489306760828,0.4536375136331798,1,127.05699125089464,49.56046017910337,129.73557819831825,102.11471226254024
0.5048603958405691,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5284776907953355,1.0,0.4760918332262632,0.4053010504873344,0,52.48508802374559,73.71634659664512,64.92518085084866,51.54806352394508
0.374563988225903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5137910016994274,1.0,0.5761938217717293,0.4824170018121134,1,66.61657545690028,47.42843492384142,89.13728194246178,108.02180311458758
0.487473388855991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5389856361519015,0.0,0.4948554250707592,0.5274414711306806,1,48.38629293427849,58.46096682940699,41.82475533841799,90.65243276740551
0.5431732437928414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5148505480492913,0.0,0.3682106482229738,0.4264594537551779,0,219.54524018876845,113.462766429516,76.6976255192444,104.5850605341414
0.4207793399276983,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4631690996304047,0.0,0.5982661427670931,0.4472011160690268,0,63.35967410018732,112.94598577113128,65.8860373303733,86.98000959607752
0.5501743231376476,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4415659760105666,0.0,0.5957699872742296,0.4094796479885482,1,160.2964747136197,38.13631228270143,83.88375714618212,108.547436213111
0.701772956637633,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6112577428868025,0.0,0.4522822642289557,0.2953795416069929,0,11.179277854978835,126.24235628425949,70.82090199761211,23.007297773455576
0.4068792462554321,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.567930066049454,0.0,0.4883343560202045,0.389466435243904,1,-67.09564061529491,72.63740460100252,-59.484732460729305,57.400698750247
0.4436995511321442,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4867789341217247,1.0,0.5942938016434975,0.4872977561484438,1,22.69661417983066,59.02686788475151,82.54884214598086,136.10151252698927
0.514250283946733,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4998585907464117,1.0,0.4586451733739308,0.2707677129007596,0,133.18794094968587,68.27219419283341,73.71920446358969,-20.41031403505034
0.5089800189703343,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6042790846209551,0.0,0.4496883894833773,0.2026271794767973,0,-58.19687303842001,83.01643370854183,70.9240411005224,10.876797314921692
0.490745127021287,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5781546667387487,0.0,0.6274858152685053,0.2675116365085787,0,84.26617990415008,88.94717813079261,71.97390417025134,-54.39575689424567
0.4387572425683834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4652177215795053,0.0,0.5423880581936357,0.3909244314837752,0,93.60866532362662,111.52420189669628,66.30185305781082,-35.70585193328222
0.4484233919184398,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.459919149632477,1.0,0.5300296337182151,0.3650356681530826,1,19.80679437287752,62.007633713111744,80.44104206398339,127.30509994072554
0.615031438494995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5371911470926005,0.0,0.6501701699943909,0.4407537357541432,0,32.74471046818692,64.13733244661374,57.1477816296276,-138.3699966374599
0.391952120746206,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.740503070838868,1.0,0.5462362870223298,0.2957969000325549,1,1.7067575368798271,18.34023038343188,64.87411681796837,70.55432045882223
0.4278359728046986,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5068388877564554,0.0,0.7518187770192059,0.2914569735482106,0,45.46907286758229,78.13093654809518,61.75141674768864,60.64645302653183
0.6987484062895896,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4382591170502656,0.0,0.6032440222365398,0.2661608874397979,0,176.00574923902548,74.93876405287344,63.19698086619707,39.56485790076124
0.5886534752535779,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5840604910083551,1.0,0.4136022549476111,0.4795618096219531,0,20.368321523974643,75.87191359000798,67.88701997870668,144.27983740481068
0.5859138294498683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.887917131249212,1.0,0.700628320123108,0.3594073677931105,1,-17.812302960861587,44.14596306181171,236.23728146575365,160.0303470350106
0.4824423912762763,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5641872359055972,1.0,0.5886774723945656,0.5159018798223587,0,107.03859561249187,114.33467352945956,77.54730149177107,-104.386217258862
0.4378007965166995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5663122409336554,0.0,0.5359480871138224,0.427670906245329,0,-35.81743155117417,130.1293387332645,55.51209279195826,36.16145513294568
0.4016617491138559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000622013683544,0.0,0.6206403299292653,0.2347755946926505,0,138.89566043935832,55.77471911260901,64.9255487411522,51.5643678950626
0.4552302395866998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5888811296514412,1.0,0.6561872320665454,0.4175393734279939,1,129.78365528837952,51.16192507525524,228.2270593105584,32.13666247826007
0.5180613327685074,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5099271471341353,0.0,0.4664429080091261,0.5898430301906648,1,79.70251399161656,53.62108341471144,123.95705258123,70.35764427239191
0.4579253100074141,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4804839135479118,0.0,0.534494368743994,0.5100423489477908,1,42.375786972976165,38.97007177035398,33.846457113101835,53.74150318004104
0.6211416858496602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5430109652831221,1.0,0.5221425888936909,0.5071610587489894,1,115.62214026887516,34.52741241191845,43.119671404726326,101.02986997554264
0.4156620686173797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642538571675128,0.0,0.644788970752119,0.3762715915194472,1,56.5827011035657,42.5821485999066,120.28419201828696,124.293114257425
0.5426408144300773,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153101742119051,0.0,0.5499222585964538,0.4561277447947809,1,-35.13504406519813,65.24739769117566,107.95165525700445,83.69777923958154
0.3900196693957762,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6410821859122362,1.0,0.6181166585815675,0.267514940074628,1,80.12357399410789,55.13235163208215,132.505160016454,161.44757626350176
0.5434831630813154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6168432530659602,0.0,0.6259585809060462,0.5441515149785202,0,92.286347811708,102.33970920371252,62.86942306507019,19.06887094870887
0.4650941347227035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638740021630534,1.0,0.509263985709364,0.176218337230235,0,182.908954709403,114.79334098890092,72.76519564591469,22.768876232631648
0.5264227017697235,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4828499066023674,0.0,0.6220302497903855,0.3790343143255226,1,87.48104667289523,47.77248718690863,117.88631936072056,82.276950033831
0.4788467760749238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5425628032883989,0.0,0.4780025698018479,0.3120386452877396,0,48.11404170550256,93.97961214708889,69.73203208109696,74.23318817031294
0.5482335609926061,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6038158992944276,0.0,0.5614141176660576,0.5016170847355492,0,-12.750686501321454,60.59773917225563,80.11851049699989,94.04182959345113
0.390417902232993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5446924629805007,0.0,0.6175298211752316,0.279589849899814,1,16.01070112700088,37.57667905951861,47.06139801342563,-16.471596370948888
0.4022713642778135,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5275408411429008,0.0,0.658410613697793,0.2568541083041788,1,32.33761369141364,37.159299205769486,-26.134024521047152,44.51214200660242
0.4730293038348613,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5046373631198046,1.0,0.55100566470756,0.4155068030442562,0,163.34109810573966,80.06105585237306,78.56095819228182,-67.93206498490643
0.5981019341984471,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4836780044744876,0.0,0.6246261812500434,0.3680328096557259,0,149.57149238810388,52.43484838815005,74.15885621104789,205.8127253174362
0.4361530985483027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7094731562232326,0.0,0.643062420106944,0.3155773288365376,1,18.97239011648029,44.3814663762213,104.16816260437004,54.386853793502965
0.4035211484608718,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4600087649993292,1.0,0.7115081703665925,0.2602415869841483,1,-41.24098712155971,33.968943756671806,17.880480998682614,132.41825757389503
0.4156746208582038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5784785398224995,0.0,0.4419549525525817,0.3330959407907668,0,32.67136876034194,78.36265208894623,79.92261992908881,-140.88093803255785
0.6106823501347014,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4604439421400014,0.0,0.4459425985091934,0.4911111095165978,0,43.68959130195883,115.804967750608,68.52824705258388,-34.5409406304673
0.4197100566189184,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5416071599285125,0.0,0.5815670845130174,0.2471959910480394,0,153.4668857953303,139.1644923394081,72.18797604561838,-113.02738017749068
0.3848577360756568,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4572074700741191,0.0,0.3842631163143445,0.6073202146593053,0,85.35309199627423,107.23050621448942,76.7293896830049,168.9775255387461
0.720122128561095,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5155155187702092,1.0,0.6409811434369554,0.3797663793163225,1,53.14635840877948,50.60399288409606,93.82646152654196,93.16869260213336
0.5256758445002016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059428776234122,1.0,0.5387582535334804,0.3340318924988458,0,89.42513571179222,170.96873201572782,84.5220106346635,38.46444273283248
0.4156802626276213,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.654122664631715,0.0,0.675032800549682,0.1180442198023464,1,113.19480536489428,69.95671178858177,67.35659925576017,16.69951030824201
0.4229519084056915,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5409614325374235,0.0,0.5316903254000409,0.4202445577165302,1,39.99386422057257,41.98742159029357,168.57004761891437,124.00616919682096
0.7487604872439202,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5824954504437756,0.0,0.6258595156785108,0.4749134256243533,0,23.95818900910418,44.49400744667211,58.70384417694497,-10.10649457626964
0.551032697659822,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4428203471796214,1.0,0.5409265886300675,0.4604715396259112,1,120.93308081201192,47.67823014001837,79.58918363095724,99.06110730009397
0.4083398535799959,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6844356631652614,1.0,0.4628069136683604,0.3004635577813377,0,22.92420044222853,83.20732587436812,81.11753075919312,-59.433628076821805
0.651941607639482,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4847734828048582,1.0,0.554584981276196,0.428845853850206,1,-13.02297501043524,76.89338401845978,229.15469838447143,41.71541885283353
0.5692587326803746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5926038826869549,0.0,0.6122241530195436,0.5310637122770382,0,-1.905675030913344,75.60344821041211,63.05373541391816,136.94009453251977
0.5126735989462825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510745785436678,1.0,0.5915658879413513,0.4480705774098674,0,235.22121999006745,108.21855818487072,75.48441089723778,124.56217235629
0.4910826633082971,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4692549850993189,0.0,0.7042413209304617,0.4632137938656002,1,42.06721752219099,53.32603399287019,-30.78588532488979,119.45329442397072
0.5862929261631133,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4335024311888432,0.0,0.6053665115276885,0.3217057869250813,0,110.49920286317608,71.6433960255577,68.49823296828663,-119.00997795567324
0.4623716040068089,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5776806174313749,0.0,0.5741225012845066,0.2007831410135234,1,84.64383541384329,68.64099507589368,96.06077407604528,147.31414945860587
0.4302117996876781,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.585647746176652,1.0,0.5404004155501463,0.4798177257644763,0,26.02459415626901,53.350964739780295,72.11907811556249,-53.33923418916565
0.6322483261577393,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4605227229621426,0.0,0.4748667358366114,0.4536632326694815,0,33.71623972067202,88.13370187891137,71.58848835441493,-123.4539570599568
0.4250397436291535,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5401178803881277,1.0,0.6271847656040732,0.385992311629769,0,-11.540240238611972,90.84459509023011,79.92625940639141,-29.416287336262705
0.420500056984362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5169924303465672,1.0,0.6584900298330595,0.4132176473989785,1,-104.7603957279141,35.595245808617264,119.2637583053929,-3.1005139488388096
0.7051217706135842,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4714581486251807,0.0,0.4471139811625917,0.3272965640895036,1,3.005037352730284,20.369290228603354,90.78204876860764,52.50832797839716
0.4832968888480463,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6786018338909594,0.0,0.5994434701718016,0.4235346018904979,1,22.71544050138709,64.62410320547488,32.187280524239085,106.3031038000705
0.6294541005066111,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5071879403819193,1.0,0.7306433843631784,0.3681472436157951,0,47.67982401795047,60.70263504384768,71.82870982002639,-117.90179105062828
