Length of Username,Sex,Is Professional Account,Country Block_1,Country Block_2,Is Joined Recently,Is Business Account,Number of Video Posts,Class,Is Verified,Is Private,Number of Posts,Number of Followers,Length of Biography,Mean Post Likes,Number of Mutual Followers,Percentage of Following
0.4672850829333054,1.0,1.0,0.0,0.0,1.0,0.0,0.5983582478736467,0,0,1,0,95.2668251726064,8.814307535036669,97.68238482778898,84.07474177052802,136.86041488901574
0.4528509854262302,1.0,0.0,0.0,0.0,1.0,1.0,0.6379414597175681,0,1,0,0,115.00804811267768,27.45821610895284,55.557378360337815,77.49037408649222,133.97692833350573
0.7477762683576783,0.0,0.0,0.0,0.0,1.0,1.0,0.5958661374324367,0,0,1,1,-27.54189671912566,37.44555823681394,87.92661027503819,64.63705026739584,8.51647889493482
0.3722123613196907,1.0,1.0,0.0,0.0,1.0,1.0,0.5182121078426432,1,0,0,1,27.452127033289926,20.7702657174774,9.02404605531895,-2.628458118976159,64.82310168789719
0.5692587326803746,0.0,1.0,0.0,0.0,1.0,0.0,0.6122241530195436,0,1,1,1,76.92442426387967,32.279167341060415,84.95396352704054,97.06329728777015,125.56829447575323
0.7863872098316109,0.0,0.0,0.0,0.0,1.0,0.0,0.7017400905227973,0,1,0,0,46.337731819436094,32.588320000834244,72.41845201655897,93.36371572211752,91.9193387387972
0.5183856620048803,1.0,0.0,0.0,0.0,0.0,0.0,0.8045412046879847,1,0,0,0,2.203921208298389,-38.02648596767165,-6.312978130424241,22.061680086866907,101.6754878032618
0.4394251573463857,1.0,0.0,0.0,0.0,1.0,0.0,0.503768982343273,1,0,0,0,68.1697950460405,126.55252433322585,29.457447176701727,31.51239465755173,27.3523388306432
0.5846959108326604,0.0,0.0,0.0,0.0,1.0,0.0,0.7099723277346738,1,0,0,1,40.96805980255208,55.93363614773068,-19.917347396462155,33.279199164187325,46.50445335304083
0.4918779373576826,1.0,0.0,0.0,0.0,1.0,1.0,0.6817867164733872,0,0,0,0,16.315839107307305,15.878956005134668,43.7851151034133,86.42836882542173,122.22969289408351
0.49993781095175,0.0,0.0,0.0,0.0,0.0,0.0,0.4142535308435205,1,0,1,1,27.050089906753907,18.666395272756745,42.41337580960647,7.290755344957327,75.44161112342033
0.498899840966906,1.0,1.0,0.0,0.0,1.0,1.0,0.5260538608757106,1,0,0,0,51.20282177377144,100.32855773112416,25.36602909292949,30.815085391464777,102.95165081568048
0.5164326292603038,1.0,0.0,0.0,0.0,1.0,1.0,0.495551024580376,0,1,0,0,199.20851694565405,10.920400484530688,131.9940858777993,76.73506533280576,75.16415582089041
0.5201492330365131,0.0,1.0,0.0,0.0,1.0,1.0,0.6898634437290142,1,0,1,0,29.15820703899689,-7.923533849455552,12.857905867163195,18.2213721161009,43.138395031054905
0.4758537390371389,1.0,1.0,0.0,0.0,1.0,1.0,0.516377311791953,1,0,1,0,75.02162206711998,54.42182273599413,-50.68708272901647,10.17355958207287,99.75416532648414
0.6698959081952547,1.0,1.0,0.0,0.0,0.0,0.0,0.4958410648189297,1,0,0,1,93.13381521584591,135.2243670247898,29.515662114342355,22.304520756379542,60.35354584693796
0.4595267217326966,0.0,1.0,0.0,0.0,1.0,0.0,0.7456034062301129,0,1,1,0,-65.57091572644583,21.62222916013238,105.47785495445792,83.42484148085177,44.43019823106575
0.6402262416511184,0.0,0.0,0.0,0.0,1.0,1.0,0.4719811024725494,0,1,1,0,8.534660030268611,20.08833520812547,17.645652365648303,72.38907671914234,84.30767266987758
0.533972821349373,0.0,0.0,0.0,0.0,1.0,0.0,0.5036939615804636,0,1,1,0,50.58502007094084,0.4567981319331231,142.2654873513117,92.79399156323603,97.34153880285366
0.4227905547495206,0.0,1.0,0.0,0.0,1.0,0.0,0.7524202281412447,1,0,1,1,56.83618161083446,110.21990318524227,37.55511560951896,19.11714391391472,112.19370690511496
0.7118972572865747,1.0,1.0,0.0,0.0,1.0,0.0,0.5936842878068843,1,0,1,0,42.39846146703916,118.3501857362823,65.7948145049906,37.25718973650735,92.14793561577272
0.3555664351746227,1.0,1.0,0.0,0.0,1.0,0.0,0.4389600898794636,1,0,1,1,42.17088436030472,94.88383710229915,-43.65770823638556,13.158979344306877,73.00408612635778
0.3950528826310709,0.0,0.0,0.0,0.0,1.0,1.0,0.6061116661741445,1,0,1,1,48.97170962624294,4.50757338594299,-60.19362597937479,6.953597507650443,75.0788713290079
0.527254994691918,1.0,0.0,0.0,0.0,1.0,0.0,0.4569522863058817,1,0,1,0,44.69742503187504,120.91048304229594,-67.87029357028163,1.433265680557355,52.412264986679695
0.5001929167116099,1.0,1.0,0.0,0.0,1.0,1.0,0.475495018072137,0,1,1,1,7.56227589251931,31.55658876808465,73.23668515444447,95.78654288583066,65.5647949299559
0.5820224224993809,1.0,1.0,0.0,0.0,1.0,0.0,0.6310654645111522,0,1,0,1,30.477586493168143,22.018888272872022,124.62353356200694,77.01020397166216,54.81763891881295
0.5060803265098659,1.0,1.0,0.0,0.0,1.0,0.0,0.4961870395001843,0,1,0,1,70.14670866448662,34.410942498892986,112.4317799601696,82.75818824681957,53.9909747309557
0.6625187644480235,1.0,0.0,0.0,0.0,0.0,0.0,0.6409383306354346,1,0,0,0,40.265406476994784,99.65615295150296,19.019783258783875,17.90103306343921,75.75047321730483
0.5188459284488859,1.0,0.0,0.0,0.0,1.0,1.0,0.7306629197391663,0,1,0,0,18.620786987827056,10.817544326283976,96.221602936035,84.30982657435045,49.22084803777599
0.4605652896416322,0.0,0.0,0.0,0.0,1.0,0.0,0.7235906330802074,0,1,1,1,55.92012794634461,24.870121659788403,86.42335007022885,88.76569920949294,88.66719152162734
0.382786840090775,1.0,0.0,0.0,0.0,0.0,1.0,0.7142841509086117,1,0,1,1,51.32584000506737,113.56726147605724,-22.05446996321396,22.079131382302748,100.61395220952689
0.6969493317879483,1.0,1.0,0.0,0.0,1.0,0.0,0.4992017936341412,0,1,0,0,20.60826802056192,43.10103373204767,93.84396014740896,62.62257493854069,127.26174358153494
0.4470488511895379,0.0,0.0,0.0,0.0,1.0,0.0,0.4765084565581067,0,1,0,1,82.4004243405403,7.017129700634452,83.7717766589539,63.43023706927341,89.15005583635515
0.5434471974793835,1.0,0.0,0.0,0.0,0.0,1.0,0.6761658143897499,1,0,1,1,70.57609528227924,85.59247663292975,75.87582865942079,19.61252108140144,110.20608363070043
0.5445674320138324,0.0,1.0,0.0,0.0,1.0,0.0,0.5124107571420669,0,1,0,1,93.65704163671737,48.80791341281111,106.81426300903895,79.91598025286292,42.03984348979698
0.4574233806184498,1.0,0.0,0.0,0.0,1.0,1.0,0.5243557757862121,0,1,1,0,-11.248782271994893,27.115366082534287,92.70241048360516,71.79077820475956,69.39466024402138
0.535756366646742,1.0,0.0,0.0,0.0,1.0,0.0,0.5876454914809534,1,0,0,1,11.116072361177274,82.47450079044282,-54.17674136973463,16.597523810335176,49.1471687789485
0.4944262648775479,1.0,1.0,0.0,0.0,1.0,1.0,0.4989958490199739,1,0,0,0,36.31711778186551,78.49765185405602,-29.64949931149083,15.492985164427513,127.24951001366668
0.5348770733104711,1.0,0.0,0.0,0.0,1.0,0.0,0.7246111264928523,0,1,1,0,33.187529378741495,-0.7978671273707434,75.11227100070616,95.47309177571417,145.66411743459463
0.3848577360756568,1.0,1.0,0.0,0.0,1.0,0.0,0.3842631163143445,0,0,0,0,138.11201443471694,33.59623357934767,95.95462960825166,82.50152924862931,50.217189831557135
0.8112197862754482,0.0,0.0,0.0,0.0,1.0,0.0,0.5585433917553866,0,1,1,1,21.335808929028467,38.344264891685086,67.18452056248374,68.69525169005257,38.91844861238423
0.4222391560443193,1.0,0.0,0.0,0.0,0.0,1.0,0.5776703603281773,0,1,1,0,153.5307151340716,49.93047561115481,92.518703659092,96.931623642226,174.7384760160042
0.4315766614235282,1.0,1.0,0.0,0.0,1.0,1.0,0.5167108516685983,0,0,0,1,46.68345797126369,39.16947085360056,97.78349160020812,82.87932586123647,34.39067373023269
0.6543463931672606,1.0,0.0,0.0,0.0,0.0,0.0,0.8086829383619576,0,0,0,0,66.93883343992047,-1.3466536536397022,36.47666136316286,72.690796969659,20.81814666324027
0.4270543926612287,0.0,0.0,0.0,0.0,1.0,0.0,0.6546051666215665,1,0,0,0,35.80275014706841,68.24529293972026,-31.203041000759583,30.33453463542766,96.34784277165332
0.4324932817437327,0.0,1.0,0.0,0.0,1.0,0.0,0.5781058359786607,0,0,0,0,-9.271008326223928,18.79356423853145,102.43128190986442,88.52793899037366,93.88113313622154
0.3723364261140391,0.0,0.0,0.0,0.0,1.0,0.0,0.6449743970758317,1,0,1,0,91.53602567787163,112.28161243382053,47.61644243504135,22.93640634737048,115.8972745362705
0.428298025875058,0.0,1.0,0.0,0.0,1.0,0.0,0.47506529317479,0,0,1,0,-16.187818978012686,3.16714620934172,54.90401058670816,78.52054505242958,91.46950550254938
0.6361706779518002,1.0,0.0,0.0,0.0,1.0,0.0,0.5440251050227164,0,1,1,0,36.054194859420136,40.21991363668823,62.737790642194085,84.52595170480652,18.49379443717109
0.4682823249535869,0.0,1.0,0.0,0.0,1.0,0.0,0.4043732848709693,0,1,1,0,-11.018466674658214,19.130422600826023,127.55671510980356,85.38280511193518,72.36973489688731
0.7778753325355159,1.0,1.0,0.0,0.0,1.0,0.0,0.4476483670473359,1,0,1,0,56.59540919673114,146.32411562504194,76.07509792752558,33.15772646512906,62.03875863824622
0.4217580377358977,1.0,0.0,0.0,0.0,1.0,0.0,0.6615002811098475,1,0,1,1,66.77229806775239,89.0638189020129,18.934427607579053,54.88514515217891,90.63632048512468
0.4368825739879983,0.0,0.0,0.0,0.0,0.0,0.0,0.3682281739759256,1,0,0,1,21.915189472576017,55.60584878114514,-23.57914997512443,30.31887718871988,130.63139431858292
0.4398427872743634,1.0,1.0,0.0,0.0,0.0,1.0,0.616609978260025,1,0,0,1,27.8294051471486,-11.146297633506135,-52.46473311231746,21.463293591627465,61.962914275588105
0.6139840123722372,1.0,0.0,0.0,0.0,1.0,0.0,0.66347862034356,0,0,0,0,61.5020851499569,24.02979966396376,44.53186881255872,70.62625273261716,86.79977391993546
0.6903260420077685,0.0,1.0,0.0,0.0,1.0,0.0,0.5924190168183694,1,0,1,1,40.48744995115143,61.89536769366349,-47.52221521343358,12.063693600666609,96.48774345144858
0.4910374892915983,1.0,0.0,0.0,0.0,1.0,1.0,0.474110058151757,0,1,1,1,98.36875873485228,28.360281206837943,67.50652106558063,70.86700351392308,61.25960047384288
0.555075502997444,1.0,0.0,0.0,0.0,0.0,1.0,0.6035627276272262,1,0,1,0,59.27020203087289,54.90746906902879,99.7541120644029,16.08208907848909,80.83294674789809
0.4333230279252146,1.0,1.0,0.0,0.0,1.0,1.0,0.4528606325146403,1,0,0,1,60.4256119590188,60.04262298222044,-27.60879770683178,12.812380106000496,104.31443212744124
0.6106823501347014,1.0,0.0,0.0,0.0,1.0,0.0,0.4459425985091934,0,0,0,0,37.92166983967494,30.251069048490365,70.10350592225358,80.15602406674972,-55.68501769363144
0.3924471233206562,1.0,1.0,0.0,0.0,1.0,0.0,0.6544114086914696,0,1,0,0,-47.492832357212365,37.68297816241081,128.15966898115417,71.61638668335095,83.32065368738206
0.4931185204808478,0.0,1.0,0.0,0.0,1.0,1.0,0.4364394363768248,0,1,1,1,1.910709884790613,-8.314216426244027,84.6954333160458,69.68395554419519,80.01561798732249
0.4586887551332055,1.0,1.0,0.0,0.0,1.0,1.0,0.5117588361267855,1,0,1,0,33.01012405328182,74.9304552368033,40.12763505079739,14.52983830131562,31.487803526992693
0.6554259901710764,1.0,0.0,0.0,0.0,1.0,0.0,0.6053239695944514,1,0,0,0,30.45892255151667,118.41768506366505,-8.818250579306078,28.1735857538917,145.4042092001726
0.6292885759276059,0.0,0.0,0.0,0.0,0.0,0.0,0.5127775952911461,1,0,0,1,40.22862003056751,123.9796212103141,40.85804205372708,30.020864925657914,30.988988922439376
0.5094931799799527,1.0,0.0,0.0,0.0,1.0,1.0,0.5747700752567113,0,1,1,1,91.94664803927236,-0.0780197061440581,74.34503318112105,95.0121994355642,107.5551070598853
0.4769884050174598,1.0,1.0,0.0,0.0,1.0,0.0,0.6553458131436636,0,1,0,0,159.5279526362173,-4.0753543416056175,112.56422002886316,79.62666780083407,102.98599304458112
0.5963456308591748,1.0,0.0,0.0,0.0,1.0,1.0,0.6095507630780455,0,1,1,0,143.98811168589992,41.36655570811988,95.37429845755086,82.20822614804592,109.8668897806852
0.5262563903921063,0.0,0.0,0.0,0.0,1.0,0.0,0.6592907300394053,0,1,0,1,141.99257721941092,28.664180032722463,52.49247065332263,100.93834762401706,123.63587997748915
0.7538271148643584,1.0,0.0,0.0,0.0,1.0,0.0,0.5854490412071495,1,0,1,1,54.497224046866336,70.76283249140083,154.79796382994792,32.066406114461586,85.97902436218106
0.5787286497497683,1.0,0.0,0.0,0.0,1.0,0.0,0.6149661476933652,0,1,1,0,154.79074651249994,8.895953225138506,76.60398219624437,79.61017885874264,57.729281553370015
0.709000450483579,0.0,1.0,0.0,0.0,1.0,0.0,0.6263058040974986,1,0,1,0,39.03415381641571,87.45196777292875,64.05192613882477,-7.095495050933522,130.49150634735452
0.6606572769094532,1.0,1.0,0.0,0.0,1.0,1.0,0.4834354035252758,1,0,0,1,54.07239241615118,82.99147335764651,18.01361838914975,15.433804251900629,132.71566208751915
0.485935082892414,1.0,0.0,0.0,0.0,1.0,0.0,0.5194999802513873,0,1,0,0,-2.1127207899280336,24.730554713132552,156.3226288464498,72.71624821648604,66.5099126663003
0.7107095486874156,1.0,0.0,0.0,0.0,1.0,0.0,0.597411382101443,1,0,1,1,50.68723974652964,75.49830775925115,-37.97068571066818,36.92157630318605,57.23318339618609
0.3978152819657166,1.0,1.0,0.0,0.0,1.0,0.0,0.5535413467763979,1,0,1,0,47.61144719803134,102.32477249899262,79.67463363544212,19.25832253595136,73.11165288959256
0.6159156576985698,1.0,0.0,0.0,0.0,1.0,0.0,0.5804216519355961,0,1,1,0,50.42873029083641,-2.6362147272943446,105.71648882905096,79.53776397343837,134.9608165596746
0.478194871253883,1.0,1.0,0.0,0.0,0.0,1.0,0.5156812323216059,1,0,1,0,66.96132388229833,104.3670552948982,-16.67286226096231,4.47681947290771,96.15239033451172
0.5078310295874243,1.0,1.0,0.0,0.0,1.0,0.0,0.7788152960565939,0,1,0,1,120.42548869326446,27.12752244132912,57.94564743850902,89.11537559612667,88.5833824991898
0.4354132609046584,0.0,0.0,0.0,0.0,0.0,1.0,0.6308012480081434,0,1,1,0,-42.88216102438483,71.53996141965037,43.21458718379546,67.4300857055285,155.44245826985625
0.6524160518461714,1.0,0.0,0.0,0.0,1.0,0.0,0.5306608717593069,1,0,1,1,79.01552282930416,16.186788521084054,48.17567590550872,25.661276121970342,105.82830084590458
0.5969385364880513,1.0,0.0,0.0,0.0,1.0,0.0,0.4931588233733028,1,0,0,0,78.34192074347322,84.8029236676657,8.931596283391839,20.296594693547657,65.26934009723381
0.4416799696472472,1.0,0.0,0.0,0.0,1.0,1.0,0.6391481866942622,1,0,0,0,56.60067622495667,102.98543137897602,-29.79822863734905,15.131705845705934,89.37918931241697
0.4666822309248373,1.0,0.0,0.0,0.0,1.0,1.0,0.641044339083219,0,0,0,0,60.46452202305129,51.196573352210805,44.83763089495987,79.799773643295,76.66698952912104
0.4941446486157375,1.0,1.0,0.0,0.0,1.0,0.0,0.5048029062850741,0,1,0,1,70.91890644471401,-11.184259901673409,58.07689369819382,95.88911329790588,48.50021770278856
0.483569748892511,1.0,0.0,0.0,0.0,1.0,0.0,0.5705485638124048,1,0,1,1,49.0996364565094,27.060161225022284,4.766320207907555,7.401372104687049,126.84993989188544
0.5191910551384835,0.0,0.0,0.0,0.0,1.0,1.0,0.6987983288063924,1,0,0,1,83.51972516102857,58.25643680023835,26.165390732886934,4.5552770793211845,129.65311226286826
0.4227610691258996,1.0,1.0,0.0,0.0,0.0,0.0,0.596311135189468,1,0,0,0,55.17433674088807,16.51815162925505,-75.04509730051915,19.177276531000707,56.65742161272342
0.4852089698369606,1.0,1.0,0.0,0.0,1.0,0.0,0.5566621330840118,1,0,1,1,59.18687813995975,-5.65306868322439,48.886610356516506,28.95686773555901,101.66756441521098
0.8137770695778648,1.0,1.0,0.0,0.0,1.0,0.0,0.5598800757352558,0,0,1,0,35.08927767445691,19.326919472206864,99.36338556495669,90.0833757070166,24.27394283216273
0.4548476143259672,1.0,0.0,0.0,0.0,0.0,0.0,0.5268508574577119,0,1,1,0,99.4674330304684,34.87651404412944,107.07669326265642,67.98266380157136,30.98914306368732
0.4917224598419163,1.0,1.0,0.0,0.0,1.0,0.0,0.7583459411327418,1,0,1,0,53.62282387704851,81.76350439069208,54.96718536094521,15.64084576606806,72.4463810168971
0.4031492357914675,1.0,0.0,0.0,0.0,0.0,0.0,0.6328271819646686,0,0,1,0,-28.58958818251104,33.49770335468436,50.52287914169942,95.12157354432507,38.03104466638443
0.4222792150981415,1.0,1.0,0.0,0.0,1.0,1.0,0.5456407915659209,0,1,1,1,27.057610847335685,22.053812632418293,104.82949209884866,110.51932090435844,-45.0008455384088
0.4483029844816437,0.0,1.0,0.0,0.0,1.0,1.0,0.5368456235902326,0,0,1,0,-12.412269105243624,13.921746988784044,51.32680578541,90.74384967000132,80.13832379278426
0.4853980646791648,0.0,0.0,0.0,0.0,1.0,1.0,0.5913917515363796,1,0,1,0,12.59602660728713,82.0031805605652,60.24148781806795,16.662990359710566,113.02615160424692
0.6088103473064692,0.0,0.0,0.0,0.0,1.0,0.0,0.5619287481892141,1,0,1,1,61.96190609529517,83.28576229311632,-33.21416839475499,17.984022837532773,98.1452163245328
0.7227788319481587,1.0,1.0,0.0,0.0,1.0,0.0,0.6986273143675533,0,1,0,0,-46.63562953403925,14.023502378218229,133.3465770371677,82.09442880986882,-32.51123546219132
0.5645105422635882,0.0,1.0,0.0,0.0,1.0,0.0,0.7043917910394096,1,0,1,0,68.5551502223738,77.096683094363,59.06775709653057,-7.812245200535788,104.98758667876083
0.543991735540859,1.0,1.0,0.0,0.0,1.0,1.0,0.6857024103554459,0,1,0,0,-53.536090362961104,37.79188523174628,88.46502449428365,91.32413084927856,151.4956515543579
0.4098509687933422,1.0,1.0,0.0,0.0,0.0,0.0,0.4167684020430321,1,0,0,0,68.4101506364834,125.82028388823146,-16.420106182122893,14.524616561435415,92.85339452458084
0.5936329881475265,1.0,0.0,0.0,0.0,1.0,0.0,0.678617302162315,0,0,0,1,-27.44647891293247,24.79440404737121,124.8129027089446,89.4513442782393,70.66232736113018
0.5056941669154558,1.0,0.0,0.0,0.0,1.0,0.0,0.6233854723828192,0,1,1,0,33.16567593573659,-20.47912073256276,80.13234693125867,87.10004233130319,167.48703068597217
0.4187500165493108,0.0,1.0,0.0,0.0,1.0,0.0,0.551578296202243,1,0,1,0,5.35355278914443,91.98131508309908,-38.49754693342909,36.98337103602248,157.12623366348936
0.4517008289036806,1.0,1.0,0.0,0.0,0.0,1.0,0.6520811441006474,1,0,1,0,77.97669055824463,99.5277185669764,31.67888996278344,47.777970680163854,127.80616760766418
0.5048603958405691,1.0,1.0,0.0,0.0,1.0,1.0,0.4760918332262632,0,1,0,1,0.8652333751287742,42.95117308477451,27.65201769354401,66.32264320602263,45.07696445708388
0.8460704825648867,0.0,0.0,0.0,0.0,1.0,1.0,0.8100097296679915,1,0,1,1,57.877799375323896,92.45650514463914,99.67914093934216,23.420076377690062,78.84182853687555
0.7632939546408102,0.0,0.0,0.0,0.0,1.0,1.0,0.5386779894864056,0,1,0,0,-5.087036585275314,35.145973227206255,75.99246314184181,85.32929144217647,101.79112139709883
0.4304007805301217,1.0,0.0,0.0,0.0,1.0,1.0,0.5551810292287428,0,1,0,0,-25.33830304558422,0.7813459541437879,115.43307613206704,88.3839703635203,111.27260631279178
0.5571071734113963,0.0,0.0,0.0,0.0,0.0,0.0,0.5315175263793126,1,0,1,0,33.48064746799969,23.77222481932913,20.02327463665496,5.734198304766196,57.15217374111512
0.5554178154971933,0.0,1.0,0.0,0.0,1.0,0.0,0.4847574556054697,1,0,0,0,59.07295625492327,82.19249819892515,2.467068604056376,16.850486925767008,83.55920396836378
0.4394145201719143,1.0,0.0,0.0,0.0,1.0,0.0,0.4334369382645741,0,1,1,0,108.87849007631168,6.492201014904332,122.6964369609963,85.00150202473797,35.14588640683629
0.6971671317538538,1.0,0.0,0.0,0.0,1.0,1.0,0.5831086809517616,0,1,0,1,58.8952894017276,8.767792164861383,99.14763776957118,79.47575077208363,201.6960720722004
0.4156802626276213,1.0,1.0,0.0,0.0,1.0,0.0,0.675032800549682,1,0,1,0,19.71966393962472,16.76411404638823,2.3079309178589043,20.367173181853563,110.12411714412104
0.4052770678497229,0.0,1.0,0.0,0.0,1.0,1.0,0.627257844072662,0,1,1,0,157.75917135162007,35.30801169113413,49.91088136348885,78.31875648113325,82.38917708553855
0.7487604872439202,1.0,1.0,0.0,0.0,1.0,0.0,0.6258595156785108,0,1,1,1,35.30423392573344,23.595280859967048,45.71481814295934,72.7155035826916,17.29474378289415
0.5795426864848312,1.0,0.0,0.0,0.0,1.0,0.0,0.5084462086714545,1,0,1,0,26.656451354501986,54.01728709902181,33.53600025749005,13.02627102160174,57.80347713809327
0.6670764842532078,1.0,0.0,0.0,0.0,1.0,1.0,0.586612928565055,1,0,1,1,28.23291746567701,88.55992750598996,-95.46034537441484,21.338038276785795,119.0536449696487
0.614128306262915,1.0,1.0,0.0,0.0,1.0,1.0,0.5454690604040842,0,1,1,1,56.16923986069031,21.51863882707813,94.28477983515974,74.04998854025276,77.96393032743327
0.4352294925621274,1.0,0.0,0.0,0.0,1.0,1.0,0.4446143208616008,0,1,0,0,130.33285019234762,4.2404997653914585,118.32305306007036,71.58952180013732,152.37738349076955
0.4191739371355761,0.0,1.0,0.0,0.0,0.0,0.0,0.4980404185818902,0,1,1,1,28.2055268161173,-4.9285082216152,63.3871324879655,69.29563990800358,46.95728701148912
0.5311267971524648,1.0,1.0,0.0,0.0,1.0,1.0,0.5580349558077788,1,0,1,0,41.46991922745744,100.96301140624068,-17.396863146173793,12.224638744089244,119.15571180115006
0.4164592261456437,1.0,0.0,0.0,0.0,1.0,1.0,0.6461941226286863,1,0,1,0,64.46481355094987,143.9724494301788,-75.14394808675439,4.868204629837756,92.47180667649268
0.6223736796937139,1.0,0.0,0.0,0.0,1.0,0.0,0.5666056083363417,1,0,1,0,37.31661074819675,12.492447888685753,77.58767588271624,33.67077391590432,81.20355690029737
0.4422052861549448,1.0,0.0,0.0,0.0,1.0,0.0,0.7334607693774741,1,0,0,1,3.1521763402072978,76.0612056628667,5.6011303985919625,23.419057049412544,103.45940576793636
0.4262558975867802,1.0,0.0,0.0,0.0,1.0,0.0,0.3513706646253384,1,0,1,1,34.30902469518881,87.41027237436273,70.31062247718145,29.291159026013105,79.75904797111731
0.6207370004730963,1.0,0.0,0.0,0.0,1.0,0.0,0.5379262205834814,1,0,1,0,68.36685311260734,25.946012951453667,-45.10126813004311,17.299424729602766,77.25134278323864
0.4249686866435882,1.0,1.0,0.0,0.0,1.0,1.0,0.3792550991967536,0,1,1,0,3.7517040173968255,41.86746904463526,120.67378784728665,75.99061660337475,52.97691168883236
0.4109393502871785,1.0,0.0,0.0,0.0,0.0,0.0,0.5852730132854529,0,1,1,0,-110.18753515740292,26.23526692607843,157.99748786787188,72.53337604092098,141.06989561239078
0.6097480364173788,1.0,1.0,0.0,0.0,1.0,0.0,0.3645966561016702,1,0,0,1,13.323674864516985,110.79587022759551,68.01865792437283,19.168344758860503,117.42650866224184
0.4780895448468276,1.0,0.0,0.0,0.0,1.0,0.0,0.5610553801415412,0,1,1,1,-27.02726711211119,22.846292837560725,109.16663430552798,79.82841009811865,169.6466973486739
0.5663691321403149,0.0,0.0,0.0,0.0,0.0,1.0,0.5238011238253926,0,0,0,0,172.4382005902232,3.163947358150505,32.17630670804566,91.48793370228664,152.4517510698934
0.3831327971468747,0.0,0.0,0.0,0.0,1.0,0.0,0.598079496564163,0,1,0,0,63.35066315468313,14.507308590418363,64.39974945390716,99.08016809407556,99.64220122493587
0.4821659218756494,1.0,0.0,0.0,0.0,1.0,0.0,0.6385766923394561,0,1,0,1,152.56029307877688,16.555972636670486,78.31742037120756,93.30432257055392,60.86103226075824
0.4444663978318268,1.0,0.0,0.0,0.0,1.0,1.0,0.4899797001644363,1,0,1,1,34.9098519414743,134.3080055687754,17.37610788680779,39.46778417370401,109.7001800833258
0.6812076217388983,1.0,1.0,0.0,0.0,1.0,0.0,0.6250930499358984,1,0,1,1,84.31747897703505,12.473628876287492,31.931874731116,12.669900235098906,116.80551012776294
0.6635147015304775,1.0,0.0,0.0,0.0,0.0,0.0,0.6697618807488913,1,0,1,0,61.27304535980917,30.61972438252372,-8.763738038978893,1.473024485602437,96.81613640147324
0.4432115139077491,1.0,0.0,0.0,0.0,1.0,1.0,0.5371430044787361,1,0,1,0,69.09045019411653,64.86510502884263,-4.749918508821853,9.462046701577316,104.06832881341916
0.6885847057021559,1.0,0.0,0.0,0.0,1.0,0.0,0.5493173384774332,0,1,1,1,81.01533340588216,40.96315931517112,99.91194265499104,91.701257715493,73.48751784601455
