Length of Username,Sex,Is Professional Account,Country Block_1,Country Block_2,Is Joined Recently,Is Private,Is Verified,Mean Post Likes,Is Business Account,Number of Video Posts,Length of Biography,Class,Number of Followers,Percentage of Following,Number of Posts,Number of Mutual Followers
0.6083468347433796,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5173767214875593,0.0,0.6805766523897717,0.426354856327326,0,62.36709170278519,153.69652623435013,43.37649291093664,13.610633476501398
0.3978919052248097,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4370893466265703,0.0,0.630801121311243,0.4981643933796937,1,14.589687748261357,98.3924632021826,23.249274272225364,128.10809190710103
0.5030865795198867,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5209591961612137,0.0,0.5416386116276148,0.3088435264592192,1,77.65594552582937,77.82149654419621,67.90913370122894,-60.3983451612457
0.5899235737080358,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4627486747526032,0.0,0.6791747546595398,0.3296262330993574,1,47.63195368066575,51.66504552390431,86.17744555485214,40.30684296312379
0.4613524043779717,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.519212856306192,1.0,0.5730648323703749,0.4459577631013375,0,56.030832367899485,105.59355821416533,47.39689819188462,31.54250825756057
0.4918779373576826,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4611243608766636,1.0,0.6817867164733872,0.4028298143472693,0,67.76339060570473,109.08627088505244,37.60125858627652,15.369958525665751
0.498899840966906,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5177349180018217,1.0,0.5260538608757106,0.3491141776276707,1,83.07345920490243,87.77381944328374,43.763984846605545,17.58430668988288
0.6384677370435262,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5351137764036034,1.0,0.6460417520223426,0.466870809737564,1,98.70542660976268,73.84373372444725,46.74408466605168,-17.51646821547118
0.5167446828837736,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4951529225928083,1.0,0.3661817227336328,0.3746127447104237,1,108.21231590604384,102.02648710702856,98.85796481693052,-37.05330588792896
0.7253391235377453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6173303005618441,0.0,0.6607523878230688,0.5017030024632829,1,49.5709396966548,86.55902425814023,13.28220728355106,83.50511488299789
0.4820400509667107,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4948808761228559,0.0,0.6714306000058708,0.3271066209504608,1,67.04546496956706,78.70157375996534,74.78161594171578,8.960162173490259
0.3879795211340125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.597976544638104,1.0,0.561242850485967,0.5884661079166897,1,80.32184042770871,86.62446813361029,74.1999993556214,-25.63851741660709
0.434336976169855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4713055619151889,1.0,0.4932395258228361,0.3411951740509139,0,58.73279338687853,146.89194018577226,53.766123053811455,10.62892797113176
0.4209196131237263,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5164221625576527,0.0,0.6262007515400301,0.3753668881558846,0,75.33626696245324,75.17708388867374,42.33852612194024,8.828194332104944
0.6565186967733594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4611516072783368,1.0,0.4931981331713311,0.4231198228027573,1,77.82023345111033,100.83896715113418,109.98663559844888,43.47693594051157
0.515306133133158,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4499124148650917,1.0,0.6686910796063056,0.4843708395133653,0,64.69309262894743,103.2327045771594,43.09310795842013,7.760659591043485
0.4982887671775147,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4971453059472348,1.0,0.5850194046445623,0.1032277235302955,1,85.59961664353428,53.60910142612483,65.46523134346063,-90.79204348921677
0.5981019341984471,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4836780044744876,0.0,0.6246261812500434,0.3680328096557259,0,69.05473235255673,54.56936948796382,46.44998770732671,13.757132340040846
0.4716988582425193,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4991720816706823,0.0,0.6447104493268656,0.3288507986295007,1,-2.431028966165286,104.48867135618684,69.45212655859248,-34.46466882222759
0.4732004569974569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4820681539389493,0.0,0.4013574724609384,0.3867417050540279,0,72.46970273035093,118.42547984935122,39.44452840418565,21.20009453044685
0.4134392712742791,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5498755707011063,1.0,0.4868263886950135,0.3963032874862462,1,116.89625008311714,45.78827044017409,58.09293046877363,46.75420071132432
0.4248559892168563,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5646827734060934,0.0,0.5836849660927749,0.4418218841376364,0,66.01560446952193,83.6739042197018,39.605374967402646,10.966690462842127
0.5011562035159559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4757110949870758,0.0,0.5369220273077325,0.2636922738356228,0,27.9670204427884,63.15521479834729,31.595328318920885,9.78673092881541
0.5196040644083788,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4369421601043834,0.0,0.526715558954324,0.3609981872738743,0,76.13739318642695,132.1302989086851,34.674016548928265,12.387195671686902
0.5194693623828124,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5573188953018399,1.0,0.5973665415857276,0.4130064679208186,1,88.09586399116395,41.28920102079208,34.70600156507445,-54.09943093365358
0.399795851430527,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5928610654149733,0.0,0.4208429521416867,0.3007112136126716,0,47.528027557925455,161.9281592758398,49.37165378847333,9.513025775195963
0.4156802626276213,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.654122664631715,0.0,0.675032800549682,0.1180442198023464,1,37.269476728139885,68.45194931350974,82.86801161769813,6.969345623436922
0.4643580199490791,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5349363049196286,1.0,0.5554394018074356,0.45388386899436,1,-1.6169597902992263,129.8549004576799,91.9333458414265,76.39367899910008
0.4484233919184398,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.459919149632477,1.0,0.5300296337182151,0.3650356681530826,1,117.04078587306974,120.99165456976772,92.28167208803046,-45.34195469074152
0.4583197830486724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075399722774757,0.0,0.5948613092287756,0.4210730884270807,1,62.47322532545401,68.74889950891077,28.37663230727905,-5.4138218214482094
0.7061807691864302,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5073077727818834,1.0,0.3612905823452317,0.4758069165833865,0,58.29555385486445,63.00509104336426,41.62264789661819,22.033303354161102
0.4187500165493108,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7028928684191897,0.0,0.551578296202243,0.479390882879797,1,57.74480824382659,125.995435145591,83.12531565367286,50.83285615795746
0.406170012196632,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4565192744560495,0.0,0.4704835754180161,0.2159894986389164,0,102.17850948287396,146.0787251774342,50.30928687896452,16.015045821651974
0.4881004793636564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5485978795981701,1.0,0.4798900000249371,0.3740453095641235,1,35.596958894897,71.1862320371001,80.22360762934464,11.233040893800796
0.5180613327685074,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5099271471341353,0.0,0.4664429080091261,0.5898430301906648,0,101.22901332600506,23.99633798938636,61.10913626604202,14.291766238982987
0.3802093756813187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.574216282322737,0.0,0.4615417533999874,0.4722588115819007,0,52.96441991073832,133.90550074559297,41.73028311900134,12.09785926974118
0.3875145145217119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5648403765959102,0.0,0.6398221268378796,0.2734241930247071,1,61.79761074809358,151.09358279323004,8.617441906940009,-91.06769479204834
0.513808801373409,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6500452957510138,1.0,0.3878566243150475,0.3965886413735531,1,54.98192214854522,57.38899587257868,29.800937928062936,6.773183974311925
0.5376336612431285,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6292188592818082,0.0,0.6647645803007235,0.330353254103113,0,62.70883646852459,52.21744303988629,54.7957120877498,20.284645388721792
0.6659527372392668,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5723674088068684,1.0,0.5422684094362498,0.3602671975962815,1,75.49303535557931,69.18131534097039,69.00996917522998,-64.05749243554175
0.7069256790076612,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4796532571585178,0.0,0.7534531802312794,0.5400988976925355,0,44.70277568525883,48.42406550862997,48.7549601568499,21.847383164826525
0.4622591122364325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5430639297874765,0.0,0.5765075291650291,0.4866653353032678,0,98.64143852743028,-3.968089921066252,49.22337104359547,22.137008450056832
0.6404909453752875,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5198059077258904,1.0,0.5159562674080695,0.2426053703709199,0,39.17798460391152,31.15769162496752,41.63835413410703,5.754764186761308
0.6518060048431875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5320948373152738,0.0,0.5618112100580553,0.3672140649993862,1,115.5706426452721,90.94005661343354,123.78465046420216,171.6285944342015
0.555075502997444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5787459064235186,1.0,0.6035627276272262,0.4305499367897354,1,104.89241470335548,50.05061319579984,149.30813584808686,-16.899708680475605
0.487473388855991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5389856361519015,0.0,0.4948554250707592,0.5274414711306806,1,24.213495092821283,20.376418888728537,43.137289511866825,-36.68631248866026
0.4766343504438128,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4551545477750174,0.0,0.5514773159840222,0.2309010767719749,0,51.56265600996348,138.53647702603976,53.86477567959175,16.928215895060898
0.4731943224617214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5750164605467231,0.0,0.6277995704249939,0.3686001219687572,0,68.23502397661552,52.69993735020815,36.46254432544133,14.677064168707927
0.4682885940573283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7067636545288909,1.0,0.4499553414507773,0.547108985883035,1,16.71783721552829,97.76601876880524,51.3060748290483,30.409298642100275
0.4039507522987697,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5282033296623021,0.0,0.7133482618266984,0.2982989571564077,1,107.69531556986608,108.13221429161966,79.56239991556103,-36.123589852346406
0.5051476829968213,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6270016110740972,0.0,0.5392140624592772,0.2971101733224172,0,86.820583589473,137.04526430405602,37.73146247506452,16.49246333920023
0.8719999791512691,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4977133052028653,0.0,0.6633766265121896,0.3670436878508855,1,100.4395815592428,81.77298817721923,22.070226623941927,-44.01253553680262
0.4282183479923884,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4497169445332469,0.0,0.5086877563290902,0.3639936393041584,0,86.03067266214842,260.53144771331705,40.444594384008695,8.089357215111761
0.4686432780828142,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4978733807569482,0.0,0.4647045568039213,0.2627298203110599,1,80.61436779228697,85.1539766257453,42.12769631316945,20.65307302954454
0.4470061563177743,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5021398241722833,1.0,0.5338402959603852,0.2863816455376881,1,68.93037486685799,137.05304059198673,53.62100521034391,40.303164018323
0.42050386491143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015497890954558,0.0,0.495543267745551,0.448586052921074,1,81.87123986546807,117.28049348863536,90.00716821612984,14.5663247703751
0.6769727194823947,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5402919590316012,1.0,0.513872790520602,0.3673673353915028,0,61.83705385915243,225.20917711591665,39.58780662468981,15.571975907617526
0.4262558975867802,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5145041085981574,0.0,0.3513706646253384,0.5136413864074414,1,37.128803435724,104.16286188516472,91.01045928600726,14.179644320607842
0.3996982961552485,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4982741978770495,0.0,0.5270897067358843,0.347319618040116,1,60.57530543332733,141.36103155151844,93.00745331727234,34.907829495945904
0.3764585326384083,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4776897103358634,0.0,0.6786391450740978,0.5354622911306023,1,3.3400128908643723,84.93623036741991,84.09977902819688,-33.82923331708607
0.5130207171821018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4635470656124144,1.0,0.5912064141446773,0.3958139050313649,0,72.5770217456922,121.1341208667581,39.773077225729615,18.331207163080204
0.409491462396806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4326704783613892,0.0,0.6068067566033405,0.4496559528087773,1,98.53974333797092,94.8489983778544,49.1649867976525,-33.02934867133095
0.4208767562310531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5817815694804797,0.0,0.5822229080964431,0.3793625261629219,1,51.90731939731255,53.191319904727024,123.48948975754058,18.541744949738924
0.6087500860134399,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5781641320073143,0.0,0.3931731288192308,0.5348563628320776,1,72.29031339871523,114.80975260983983,80.94702171076607,-74.83955452346788
0.4442131146106698,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.49582499005029,0.0,0.6193231754488026,0.4920030569070514,0,54.98103187002996,66.48212106987803,37.7597571265379,17.7952409693335
0.7250365446141696,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4538904563669947,1.0,0.4097091854661425,0.3580913843666479,0,100.06782077293488,9.53623071592358,66.87615511301165,15.647097631708132
0.5266693499441212,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7837125087898804,0.0,0.6155630329555364,0.2735578256679585,1,6.307034987160471,111.39651565977633,114.89651373597584,100.27623319094305
0.7926953082479724,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.516418726560739,0.0,0.4906848244264316,0.6678869401142505,0,75.03386317586408,8.61573819423782,50.89197163561209,21.514981161429795
0.3807489742334632,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7335010725220378,1.0,0.5160819885590135,0.343426595731032,0,72.76800672909519,85.74356080213553,42.40395011236413,9.927062108788968
0.5503379013076377,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4978305108676352,0.0,0.4611390336943426,0.5357789603193361,1,46.500341129127406,63.22246067032651,44.70786229903055,10.906644034783518
0.4003704659777306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5033219656267506,0.0,0.6017900080508374,0.3333552622788069,1,67.98500890555248,63.98222366007357,114.28350695899806,-50.843214989549736
0.4962556513437515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5764149216973109,0.0,0.7381968947697494,0.5351767906144661,1,64.51536378352657,82.71048093199549,28.24539408075009,45.68089451117311
0.4846028475169509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5898990492087145,0.0,0.6277246767376942,0.4330304548063475,1,105.79110750217843,101.37743823689752,74.12865737962107,61.42575865848038
0.3915096782409862,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5245995300159385,0.0,0.5827557070262549,0.4802179989495143,0,50.28533518615535,10.735045825970817,44.98258051045335,10.715859071403852
0.4109393502871785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157923880057177,0.0,0.5852730132854529,0.3576651425744006,0,52.724596716817786,95.84880623864674,51.0499186840305,10.327174209402102
0.5468843839606793,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.491469297041738,0.0,0.5349477315802426,0.3889062592652588,1,110.1651784904008,108.74329762521664,109.6407701275331,42.98739182671167
0.3714223435073278,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4586498243342006,1.0,0.5870389392651687,0.3826451352075756,1,57.64910857349663,9.204687188143794,67.33288805759935,4.900166819079978
0.5270013588787427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5408780348526789,1.0,0.4916147844436696,0.2480952771582867,1,15.401016873067777,68.92679462573015,4.2160799446134405,14.775802784696603
0.4404040868422787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5946174913968529,0.0,0.4976277256456118,0.3101179606557669,0,75.97385080528836,90.71765631517016,51.677814660339145,13.214420302197382
0.5608413670666502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4825001765024937,0.0,0.5467225942701069,0.386301055346131,1,30.10564259446788,93.08157078894315,92.99143259301415,93.87135283732222
0.3908969511135018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5392435183012108,0.0,0.4442475019072441,0.3342210787415476,1,74.51106451526043,120.85500160381558,79.51804949340509,-39.424355021348106
0.588906786586297,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6063104335714252,1.0,0.5977248353634891,0.3885858322112375,0,84.70012657628757,97.56437106428704,55.910995288262455,20.01937583202992
0.4432115139077491,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7117361860464635,1.0,0.5371430044787361,0.4848570300721976,1,118.8168994368084,81.01542915557788,97.51749073854114,-6.851029313192001
0.5188913310019102,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6216761505428149,0.0,0.5881904277280385,0.5320828434271926,0,66.73648350500095,155.38590250960618,44.73268636259469,5.680930047570278
0.5669897008023176,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5138649406618774,0.0,0.5965673655195806,0.3353707245682212,1,-16.088232722424976,126.10329320396544,83.66765329149179,23.861276303094733
0.649967547059656,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4879138298833627,0.0,0.5122843034041565,0.5465631885250579,0,56.09861409909797,65.01488827143346,50.41950871927159,8.691302575814236
0.6424853397701065,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5102859246441666,1.0,0.6561050470239367,0.614982291616065,1,49.90699603861735,60.91638374895324,115.51540282086856,25.08001545221382
0.4222391560443193,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5572736844345607,1.0,0.5776703603281773,0.3033707373481724,0,67.87761238186101,115.30262727314576,31.3353073361536,9.25865723914449
0.5706703028304703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4899950612971891,0.0,0.2812521418623001,0.4674368061595457,1,59.24868001216298,95.38825750016204,69.70881924317446,7.710765155816082
0.6187793174036822,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.52027102519279,1.0,0.4162975805187893,0.2668692287505116,1,41.69942673662891,53.76224777977853,97.41524389543946,12.227535673986136
0.4594147196229211,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5075221992277312,0.0,0.4341681257019382,0.266914119300332,0,79.94066317459225,119.08324835312352,47.349200974676485,12.693615066721268
0.4585915669082079,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5507816039016202,0.0,0.4783136559432592,0.5242025763242494,0,95.68325152465854,40.94548129540664,40.91803983733098,0.9728537315141406
0.4931214551500418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4534813357186358,1.0,0.5102756817249469,0.3689828316607557,1,32.08818104249313,92.12586067914542,145.08694365720947,22.928811240143062
0.4128615749149809,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6535085557632038,1.0,0.5946822703281345,0.3613862539813384,1,43.1555783613581,105.51979048001118,108.96931874028314,63.60296749538677
0.7536731557962373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5470740736530166,0.0,0.5847482354360565,0.2786945507083932,0,71.91959701745674,139.4564825119541,54.27727553202783,8.863791341617677
0.5256758445002016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059428776234122,1.0,0.5387582535334804,0.3340318924988458,0,46.24355770674372,24.31488202102807,50.8657216606466,9.454954292473396
0.4229550867488861,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6614504047054234,0.0,0.5071125776050044,0.3043990753848217,1,54.75167527655333,82.16952983087539,80.9723608457994,131.46852041611731
0.5889378974879327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4882729399379027,0.0,0.6358658483264937,0.5653684211938508,1,94.57220963029717,65.23527690701187,83.83605028667107,-13.311233090843512
0.4379405439434504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6046539503229551,1.0,0.6993922617195673,0.455247884204649,0,77.28927872422935,-0.5228438216719553,47.91693451718664,15.23975857411624
0.7369779688742644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7832270586304386,1.0,0.719332528532354,0.3731653640831096,1,88.90850991077505,74.10590890311332,48.03997221978199,112.9600342303738
0.4824423912762763,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5641872359055972,1.0,0.5886774723945656,0.5159018798223587,0,70.22433914456772,64.11922315209216,46.46768354665825,22.38429080072969
0.6751065044692175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5261329964000125,1.0,0.6492932386942021,0.3845837070384549,1,127.4471094009158,130.79761667879364,83.1839166179043,7.418086649570357
0.4161429143813445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4743744967386973,0.0,0.3977381585091399,0.5244703142640417,0,82.63975347750316,116.40889981611602,43.52030208240707,16.255311062473343
0.4832968888480463,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6786018338909594,0.0,0.5994434701718016,0.4235346018904979,1,10.408418955797975,108.10674436100108,65.33456744032613,89.76767128507323
0.6488095291951783,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5028918081302937,1.0,0.5918994223039917,0.3823009641963561,1,41.54903825614225,115.11456540908398,73.64435683770505,-62.6247306181736
0.6606572769094532,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5026197762978724,1.0,0.4834354035252758,0.3640558700508414,0,24.35685433423161,161.89627423079654,51.67981057844391,8.727750297697952
0.4470488511895379,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5760160596841567,0.0,0.4765084565581067,0.261287245178859,0,50.50597259314394,153.4810509832446,55.1872661328815,11.373752937139896
0.5795426864848312,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4579637478354614,0.0,0.5084462086714545,0.357057822897599,1,33.447212506161705,63.90033975152481,32.75604511353492,-65.11546778903352
0.7538271148643584,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5238008368222176,0.0,0.5854490412071495,0.3877702459528526,1,98.63917499113111,70.6695989097054,94.29479058545282,71.99311376291553
