Length of Username,Country Block_1,Country Block_2,Is Business Account,Class,Is Professional Account,Sex,Is Joined Recently,Is Verified,Is Private,Number of Video Posts,Length of Biography,Mean Post Likes,Number of Mutual Followers,Number of Followers,Number of Posts,Percentage of Following
0.5263863992903968,0.0,0.0,0.0,0,1,1,0,0,0,1.4652782122994985,120.56881319390688,183.8260605876181,-20.98377161826969,86.89900402073155,-12.65391524142938,-91.55638275397943
0.5709351069600009,0.0,0.0,0.0,0,0,1,1,0,0,3.223886942428234,56.86973878170021,73.64032167898725,-25.148422572937747,57.92808636152377,-1.86086410759334,-10.06755978694914
0.7621282105948815,0.0,0.0,0.0,1,0,1,1,0,0,80.99218890255538,168.7570113161156,56.23937942326049,51.0511468222699,8.352945342161224,35.83396040756075,-88.13616692196885
0.6606572769094532,0.0,0.0,1.0,0,0,1,1,0,0,23.50150866644276,46.55335919827462,-7.54937795090256,-41.36021797174926,84.75539177373155,-27.993776919630164,61.8010320193679
0.5234795605796226,0.0,0.0,1.0,0,0,0,0,0,0,17.95788494114411,102.43467583353367,-60.15033826251357,-27.19457503393369,90.70053646120697,-39.93041186560364,87.81931578090789
0.7408056252578452,0.0,0.0,0.0,1,1,1,0,0,1,77.6765200008874,-8.48859870573908,86.9116958370299,142.7402613969944,-144.3671978248356,36.02590952908332,85.93113472865596
0.5765617039652486,0.0,0.0,0.0,0,0,0,1,0,0,10.626265607736013,33.352505987236654,32.633032489244314,-7.171853868156155,50.08811056097934,74.07486393617444,-86.66564412295376
0.4573438221024519,0.0,0.0,1.0,0,0,1,0,0,0,-9.663068401329578,107.39106965753774,8.899005928457022,-29.00254534925426,129.67569098378988,-23.44639332327803,73.38697298784331
0.5802636833680129,0.0,0.0,1.0,1,0,1,0,0,1,86.65912357911672,179.6514868787582,24.26131113854528,-16.740826870379294,57.61121219103953,35.94270656752784,-1.679676793549369
0.6371562515880851,0.0,0.0,0.0,0,0,1,1,0,0,-9.237731134171568,200.72250043806395,104.9419737763666,66.27245469583926,79.75983521964807,76.72390035694711,-43.31925964508204
0.5266693499441212,0.0,0.0,0.0,1,1,1,1,0,1,85.41857689478027,108.62520496270702,65.25520624288981,81.89350483531084,4.635781001633745,35.354108339520344,-20.97677239354169
0.4958017592820515,0.0,0.0,1.0,1,0,1,1,0,1,84.87429794036245,-19.5165377504933,114.16083310664766,85.14432907820968,68.36391796721654,35.57591000195593,-67.99701596703686
0.5550507137564505,0.0,0.0,0.0,0,0,1,0,0,0,4.674920880650029,100.53084305974788,117.85349478501644,-83.75905673219877,133.20131523088162,50.15540135740759,137.47139291589514
0.5567783173877027,0.0,0.0,0.0,1,0,0,1,0,0,85.73328480068747,-21.981036647677826,81.4075681909306,167.47488569131627,35.47423616088526,37.616545593766425,148.4882174560031
0.7107095486874156,0.0,0.0,0.0,0,1,1,1,1,0,-4.120585421566501,48.44319944683695,-255.42854952839792,96.7664331647946,85.94634263267879,82.18038191163424,136.21582892127907
0.5762842878075174,0.0,0.0,0.0,0,0,1,0,0,0,16.8930968968076,30.042340981367524,118.72898132724308,-10.537511082082505,99.48781080974422,44.19228868451759,-76.16216588648602
0.4041826068379436,0.0,0.0,1.0,1,1,0,1,1,1,88.5597857942029,-1.5001958785225185,96.49353856753,170.96407731672338,18.86714291488083,37.33328482142282,103.85967025751316
0.5079767916214769,0.0,0.0,1.0,1,0,1,1,1,0,75.93839253960061,-25.07524129973062,116.53845541760322,124.29385668998091,94.7064619847582,38.503686789321016,138.47240070540482
0.5089800189703343,0.0,0.0,0.0,0,0,1,0,0,0,14.069983347606492,119.62927807775012,56.99347770624895,122.82545943782948,76.54638020384078,-32.9424136107201,93.87198375109804
0.4517008289036806,0.0,0.0,1.0,0,0,0,0,0,0,7.066265757899346,162.1416471371257,36.94932708799048,-53.61614953355058,40.20902654471468,-65.01817286858763,40.84860103050891
0.4470061563177743,0.0,0.0,1.0,1,0,1,1,1,1,89.96437864143991,120.06085933252533,153.0135653763632,136.9096811744389,-50.695115732795145,33.972312716304366,26.69229859965017
0.4650941347227035,0.0,0.0,1.0,0,0,0,0,0,0,14.141981775737852,68.13516462776484,95.1204001548232,57.01521291083014,83.78475166341869,82.71809167109438,139.75435888862563
0.4528330913479712,0.0,0.0,0.0,1,0,1,1,1,1,82.3166038134304,108.1798779906692,110.20867938164642,-77.99032527559135,-23.492662600591515,39.87686101896435,-52.18685835812711
0.5979185009393716,0.0,0.0,1.0,1,0,1,1,1,1,92.47751143811736,102.51202897444,33.787392505130285,74.04726886263578,81.64330101441426,36.44408807380358,148.12166630065377
0.4846028475169509,0.0,0.0,0.0,1,0,1,1,1,1,84.14973795413542,113.4467126883166,53.1138498343295,19.47164869169729,-101.57753449494616,35.73680732823267,162.61922661078074
0.515391097520318,0.0,0.0,0.0,0,0,1,0,0,0,30.781218568878465,136.30591081291217,-45.28553104471625,-38.854570541515,99.69579393486872,-19.86050762842664,127.9581715294351
0.6088103473064692,0.0,0.0,0.0,1,0,1,1,0,0,89.04028598353345,-116.05605132564708,71.36425954754498,19.39405208185238,89.96146262434749,40.1314637916312,246.66287466917385
0.4716988582425193,0.0,0.0,0.0,1,0,0,1,0,0,97.69168796825852,52.29690653399761,34.810396294358334,1.5789832231524912,-109.02991753646164,36.8037109295156,98.41898782060426
0.4979003714850134,0.0,0.0,1.0,1,1,1,1,1,0,75.947650997604,-73.4998810812379,48.23724885725582,53.23032664599931,151.59972161364743,38.94280896881547,18.19568062973968
0.3848577360756568,0.0,0.0,0.0,0,0,1,0,0,0,-14.191911286371989,108.94675311745168,-101.88249329470308,44.69778232752867,97.80597374163352,27.01514271504468,-69.67055162120158
0.3911810223601897,0.0,0.0,0.0,0,0,0,1,1,0,-30.76295267948364,68.32552758440752,-6.700334756568239,71.95885486113438,97.56547647401244,-74.91150414274883,-103.8808308882193
0.4800454868088391,0.0,0.0,0.0,1,0,1,1,0,1,82.78913864220664,-16.49693424824082,100.07408545249864,-94.29318874108333,-202.4245204356969,35.444164201748286,29.22253268795792
0.4820400509667107,0.0,0.0,0.0,1,0,1,0,1,0,95.1345381024686,-29.03882740350568,64.52416703974231,153.17619974025598,-3.4294204949578813,35.07283714513024,21.626798465348365
0.4270543926612287,0.0,0.0,0.0,1,0,0,0,1,1,98.17470580225682,17.783957895886743,54.11307588566415,49.96114188775947,7.516038175078023,37.46943270458889,-3.035105986069368
0.6424853397701065,0.0,0.0,1.0,1,0,0,1,0,0,82.33181455963754,-7.827525036390966,4.589720867172247,136.6294994801009,38.23467481735107,33.831570677625734,-82.0244999454197
0.3951737929221963,0.0,0.0,1.0,1,0,1,1,0,1,102.37669051192997,-39.42775558935297,54.548334195568245,68.36748389137561,86.46674593280122,38.37929555521602,58.04334752708875
0.5048603958405691,0.0,0.0,1.0,0,0,1,0,1,0,-15.064522139498688,68.45737678571926,95.87937351987809,17.610202551615824,27.43609670082195,-6.779284351105659,69.56736297691774
0.6809434715052525,0.0,0.0,0.0,1,1,1,1,0,1,95.1931128641458,16.043678008026845,48.7333192430588,211.0445784300593,20.71154476819426,38.25434599746744,61.45363571209542
0.4609052807661394,0.0,0.0,0.0,1,1,1,0,0,0,75.01056657119304,160.82415866437236,53.9110624880675,2.102295489474429,-127.1977645153754,36.62405698697464,72.61299565812361
0.4484233919184398,0.0,0.0,1.0,1,1,1,1,1,1,87.36950026273793,50.59476259947734,54.794911391054384,219.6629149716296,-53.66765287974468,36.34153162555792,109.5046304511146
0.7230207688831151,0.0,0.0,0.0,0,0,1,0,0,0,0.4834376992054241,71.86293847049912,-76.264364293965,38.38716301625379,128.2370390024254,51.26440611029258,159.527229438818
0.5940870079867027,0.0,0.0,0.0,0,0,0,1,0,0,-6.865083911620621,81.94587615541772,-85.4184307587403,13.458089267171058,95.7179911705282,129.00494768325632,142.30751422555804
0.4339262014118069,0.0,0.0,0.0,0,0,0,1,0,0,-1.2615573023603863,39.79967590260521,117.65773458202943,-72.77706988269458,37.028900705486095,17.863736300923943,-19.165495482473595
0.6969493317879483,0.0,0.0,0.0,0,0,1,0,0,0,-27.853944924176595,46.46325954337606,72.67305750006021,13.269242659498357,128.7048195858963,-18.893194964890448,-29.210617867980176
0.7030620612408203,0.0,0.0,0.0,0,0,0,0,0,0,8.273803699156371,92.63195833330934,103.65484005521344,75.10052974758064,108.72878031880096,-28.425621717807488,72.6197760948096
0.4666709954970881,0.0,0.0,1.0,1,0,1,1,1,1,75.13895404885375,38.62978591250859,90.74532365557302,93.46726975001094,106.44844223033428,35.371183239063434,185.0386832132704
0.4702519345608223,0.0,0.0,1.0,0,1,1,0,0,0,1.556138676419156,89.35086051395328,9.92076495569155,38.314210870354295,18.800377312574923,-45.25816063580291,-23.524484974631783
0.4934318896908929,0.0,0.0,0.0,0,0,0,0,0,0,-25.29128457870576,150.12882133642677,120.38633216994,81.0400147314893,113.6968261772494,34.05013353923485,-31.649245630095947
0.4489090671310062,0.0,0.0,0.0,0,0,1,1,0,0,-26.60315630029963,110.00031868568836,-47.811607903883,-97.0806403205385,64.59791280494544,44.971550979362,-13.109266011518976
0.4769884050174598,0.0,0.0,0.0,0,0,1,1,0,0,12.920062526707389,129.7794635465225,129.97076672119283,45.3298305055292,167.2609899256436,-42.6489378964733,38.787078347976106
0.687167611108239,0.0,0.0,0.0,1,0,1,1,1,1,99.33953240718635,127.85483611974432,34.80680664451143,69.0619560384102,121.49343341383953,36.82758887255834,-31.93502618566366
0.4460514022352455,0.0,0.0,0.0,1,1,0,1,1,1,79.1761620223104,145.6976175153257,66.61391708158382,191.23083295512583,66.37465706138119,37.018368460200335,91.21840907554818
0.524873153781834,0.0,0.0,0.0,0,0,1,0,0,0,4.121581974113437,84.8426858376784,74.82958753178116,-56.2351507376144,82.18758980958623,25.69419231753969,18.753253845466386
0.390417902232993,0.0,0.0,0.0,0,0,1,1,0,0,-11.47443449201153,23.687049199889955,83.47690972033176,-42.10542569655271,0.9398202193078616,63.925243505633695,149.1413027831965
0.5631472114015231,0.0,0.0,0.0,0,1,1,0,0,0,36.086587232854335,92.86070244090892,-93.34297870576432,-22.955869190410127,102.145138695154,10.271974290647004,-45.13213510854189
0.5196040644083788,0.0,0.0,0.0,0,0,1,0,1,0,5.250213046214357,80.98720447246731,-3.979796004026099,-52.65849387559488,133.50515192395443,76.40257911993666,57.65675651596417
0.5446916118436497,0.0,0.0,0.0,1,1,1,1,0,0,94.1093601384628,44.13779576902283,101.83968585484018,70.83351836616237,173.93948804640522,36.15650015281279,-62.156866120187416
0.4568796144541157,0.0,0.0,1.0,1,0,1,1,0,1,96.48970933783028,94.33607156522233,80.79676094929447,-52.408120958064416,22.423018270283062,35.92777714949862,-11.515422968305517
0.6180407607445317,0.0,0.0,0.0,1,1,1,1,0,1,88.22627747857106,63.90406155201428,0.835762330026327,-3.056382068709823,-114.265739552155,37.3137313508507,109.15316992525096
0.3985377049300234,0.0,0.0,0.0,1,1,1,1,0,1,71.35553775238405,166.53846849141988,71.31934843824395,225.1077396507163,-140.88738675040142,31.880745960854533,41.36213734543512
0.5968176286085158,0.0,0.0,0.0,1,1,1,1,0,1,88.37434105856647,13.674286183957989,46.17888430534406,105.25454703087536,147.9533308385232,34.768485919905686,-81.67576511553565
0.555075502997444,0.0,0.0,1.0,1,0,0,1,1,1,95.6552483953532,-15.453939610105351,76.90422837161734,97.10640912599092,57.84551802226133,33.263673636883865,35.52964701167983
0.4833784460895714,0.0,0.0,0.0,0,0,1,0,0,0,42.1753991205847,92.97039364033432,271.4981949928343,50.21190503636843,70.75365347729195,-85.34280725793059,-35.07955694772349
0.371614067199652,0.0,0.0,1.0,1,0,1,1,1,1,87.64270085248246,21.98205376299412,115.4930263653528,8.679934831561724,10.723064529561288,37.58631430664922,-112.9812959512237
0.4262558975867802,0.0,0.0,0.0,1,0,0,1,1,1,81.04695329264248,123.70079963458656,129.96612217302751,22.622919543213875,-41.79442313166409,32.459645969986646,-22.745938871366604
0.545912076536759,0.0,0.0,0.0,1,0,1,1,1,1,93.6294973979094,45.77401702508007,53.82963774117568,138.43693442429486,100.13944160641944,38.655734485687766,229.475064848722
0.513808801373409,0.0,0.0,1.0,1,0,1,1,1,1,84.5089052476964,101.62470143617134,127.56984616161556,58.61543429956493,103.97266846266528,38.81178102015582,-46.61456095931848
0.6747834852708255,0.0,0.0,1.0,1,1,1,0,0,1,99.66696201767044,92.7985946345536,98.89687945585268,-3.338401086784387,-65.59969354331194,36.52898477583396,2.50083845589824
0.4460004354928527,0.0,0.0,0.0,1,0,1,1,1,1,88.17705190776194,105.3801708360736,78.81753718817802,40.84251489461969,-123.004002777011,36.38879868752964,-10.270931690929388
0.7354833385055028,0.0,0.0,0.0,0,0,1,0,0,0,-16.915118031644546,29.151073065279867,-54.66301870958519,66.50238819381187,26.586471962073983,-15.071262771823989,-53.27622766924107
0.5874116145150051,0.0,0.0,1.0,1,0,1,1,0,1,83.37147907043325,16.126981320317753,15.54293030294933,69.35796524937294,-41.78234565431396,37.55999389163569,65.50900931562326
0.5330553317827424,0.0,0.0,0.0,1,0,1,1,0,0,87.53809968609706,127.40321609303564,95.27198904477451,-26.39048101428517,219.47149627297827,36.23774581384304,-35.457103554557776
0.4613524043779717,0.0,0.0,1.0,0,0,0,0,0,0,-2.843764525468432,36.25337011812419,44.549624916898544,66.72198487743086,75.26963500428478,113.0229789214755,-3.483005087081956
0.6777726829147389,0.0,0.0,0.0,1,1,1,1,1,1,91.44284409149462,66.3473360856896,54.94264972423486,156.03853416308385,-7.213784369779624,34.81552022314399,83.40417751917204
0.4014455044047425,0.0,0.0,0.0,1,1,1,1,1,1,92.68616922638768,91.5072600233824,128.84232013761357,47.63824419929405,18.7155898410102,37.97036081115694,130.59782771403434
0.4156620686173797,0.0,0.0,0.0,1,0,1,1,0,1,92.00224574223267,129.31660122820156,68.91677711676783,119.07055425460534,-35.08369075745135,34.206301433813486,104.30651406725156
0.4738438966154322,0.0,0.0,0.0,1,1,1,1,1,1,88.25645420204144,-7.960906251736333,44.26079513501141,130.33257095278745,213.00807967167603,35.6781733244814,59.11307876065309
0.4305494895010194,0.0,0.0,1.0,1,0,1,1,1,0,86.99805933344703,121.2727588802357,49.054934588944775,-18.13594338721944,-34.73663463050956,37.35596735721455,-5.848406890719062
0.4333230279252146,0.0,0.0,1.0,1,0,1,1,0,1,93.87307559224809,30.054946886003577,44.77351523186957,99.27033704967226,-184.0929929781257,33.62093380095895,86.69579356820331
0.4853348062758151,0.0,0.0,1.0,1,0,1,1,1,1,85.94177242331642,52.07870424143478,136.4709393621894,149.16515498651677,140.6535283017435,36.767718322015696,14.521628690905224
0.3832035936949884,0.0,0.0,0.0,1,0,1,0,1,0,91.22560180529344,-40.334317398311725,151.89609528272388,63.027296386717694,23.6135706886663,35.875307743880654,34.47574046684727
0.4344830599447063,0.0,0.0,1.0,1,1,1,1,0,1,91.24200963594969,15.607232541942643,96.56481976345394,10.016652913426071,-126.6065816333136,35.96634206845092,25.995971410021845
0.7054432341718118,0.0,0.0,0.0,0,1,1,0,0,0,-13.01421549775307,118.4779657778398,170.28937718454603,85.5049049121314,129.99765179989964,52.565444292294856,-25.00990205431254
0.3883630359915849,0.0,0.0,0.0,0,0,0,0,0,0,10.380364749677025,131.1006016739594,-8.93400288285573,-16.440166602119138,126.73333785054872,22.668280869072387,84.95286329205341
0.4158629130550921,0.0,0.0,1.0,0,0,1,0,0,0,-16.55580180978491,101.94794761919393,3.2046240854831893,52.64096780599601,169.98462256248052,-11.940065172828142,164.6416289567024
0.4348870727414725,0.0,0.0,0.0,1,1,1,1,1,1,83.89557804777343,147.35182199222174,67.36107546297184,57.53320120991484,167.14361941771668,37.778911726096105,-17.04934247244543
0.6098291450059986,0.0,0.0,0.0,1,0,1,1,0,1,80.23539878921211,111.3184433214794,79.42285556685248,39.88398463184072,20.007364527316227,38.47644693741808,88.8563897064204
0.3900196693957762,0.0,0.0,1.0,1,0,1,1,0,1,91.7641660691664,89.78948714014518,192.1352615841906,75.5553801449868,92.45613869659246,39.23669419142137,125.28597683083824
0.8460704825648867,0.0,0.0,1.0,1,0,1,1,0,0,98.71549208547502,18.176084416097424,49.60230814896738,133.13664745095448,105.53002821859134,38.938998444648426,23.161584120103083
0.4446729701231074,0.0,0.0,1.0,0,0,0,0,0,0,10.456705764381272,62.61677234460785,-35.06685470579369,-53.75283265939689,103.17941872924848,-102.66019091127116,39.8173339439595
0.5252217191346663,0.0,0.0,0.0,1,1,1,0,1,1,72.6177343922173,29.373779272993865,15.23173904126594,140.19141524217693,106.133488133225,37.61649366738797,131.3176956434299
0.4681192757184577,0.0,0.0,0.0,0,0,1,1,0,0,23.06768591559381,58.96531105382783,-24.973760097742627,49.64036247146041,153.55035878692195,114.88898873247574,74.13345591058948
0.4191739371355761,0.0,0.0,0.0,0,0,1,0,0,0,10.93058526959109,85.08506143569406,43.61280384725892,74.26721549668919,57.4246091710678,114.7144407608354,-98.46948889678168
0.5887117917179658,0.0,0.0,0.0,1,1,1,1,0,0,92.51269474595898,42.16267706345351,58.593643782493885,224.12860461101235,-22.262264969482345,36.99884498574457,176.95840180238602
0.4209196131237263,0.0,0.0,0.0,0,1,1,1,0,0,18.93491693560597,89.47304782657977,26.4672114277387,-88.61390336414219,48.55073412810035,32.35488305629927,54.94206593164233
0.397525556070998,0.0,0.0,1.0,1,0,0,1,0,0,93.28265746849488,114.70955417538056,10.65645283724082,147.0733829336223,235.18883730510865,37.68642155359248,74.01738836105595
0.6049994272650436,0.0,0.0,1.0,0,0,1,0,0,0,42.83430411237294,11.18102488930228,110.24348183958588,-42.48807870369802,109.65224393548742,61.4847224850389,21.63248019204706
0.5218134499340682,0.0,0.0,0.0,0,0,1,1,0,0,13.422059121824308,109.91335764519688,58.61606737362513,-13.407450069708268,191.0119726605988,128.94976438060382,146.59023058059782
0.6336998531579003,0.0,0.0,0.0,1,0,1,1,1,0,103.06653143707278,33.8690426699158,86.80830816723974,143.7488501350723,88.14412182321644,31.450673480954027,78.79308924140764
0.416930758243466,0.0,0.0,1.0,0,0,0,1,0,0,-11.4735689493831,151.39595627586712,82.22995615922869,-28.27378974038193,133.32427588937114,113.27610325473654,96.87557915768495
0.3989676831711811,0.0,0.0,1.0,1,1,1,1,0,0,92.74890443991065,44.44651805134679,75.57176925148197,42.56907798744446,60.31005816415788,39.5252362049531,148.88384208215984
0.5758029950071266,0.0,0.0,1.0,1,1,1,1,1,0,79.62645276430409,217.7235079763448,125.49861159813676,128.04213266386603,22.580063347182143,34.84781915909918,104.0880884044569
0.7536731557962373,0.0,0.0,0.0,0,0,0,0,0,0,17.90691976149327,90.08624191698392,169.54680904901304,-21.71004121389946,51.6949666345108,64.67778935913957,25.97178891068969
0.3853365938861141,0.0,0.0,0.0,0,0,0,0,0,0,10.67827161156687,5.916563843253101,22.206869569724777,-43.26612778300957,72.19308644030119,-26.92046757928295,-103.40996670102598
0.4962556513437515,0.0,0.0,0.0,1,0,1,1,1,1,93.68308827506632,-87.73911127111279,133.46927031181838,-63.324680151297656,169.06092955285445,36.650040855187214,-5.553288166068739
0.4863227116150106,0.0,0.0,0.0,0,0,0,1,0,0,36.713815856890456,74.73119623478541,28.91130711986241,-64.22157753870829,63.60368805831365,6.732416108187969,108.00287203198891
0.5975264574741371,0.0,0.0,0.0,1,0,1,1,1,1,94.3204095995549,85.06366506278925,72.56936406529768,60.62513145091015,-15.386528054972466,36.15402381843225,111.60024809409038
0.4395356115525716,0.0,0.0,0.0,1,1,1,1,0,1,107.0821589152002,38.59833632815791,121.92373812618813,2.400749160540016,186.74152003383307,36.83615318871297,102.1806529663584
0.4247177968112394,0.0,0.0,0.0,0,1,0,1,0,0,23.52398631134734,117.64515746566885,-128.2239170744303,-31.19102760672052,103.4213321600318,138.88420545817692,121.34407002618632
0.4083398535799959,0.0,0.0,1.0,0,1,0,1,0,0,-1.9353903828599144,95.89882375264372,49.24176392470079,-41.90147191080226,108.02748686355652,1.3426489100356989,-101.95839322534934
0.3979907559641787,0.0,0.0,1.0,0,1,0,0,0,0,9.218539080296328,48.31675950864344,335.065783804511,6.331023796574446,50.83197396933584,8.93269140526685,-20.438338157534268
0.5795426864848312,0.0,0.0,0.0,1,0,1,1,1,1,89.60684825991844,19.12822437406573,46.87744422022188,107.84560762319715,151.55996486257405,37.50669105979826,62.215855836164046
0.4147595548755947,0.0,0.0,0.0,1,1,1,1,1,1,88.05101276609655,70.51068225315697,80.23204738605548,-0.9261386078704704,-155.2480674578482,36.101661945970186,37.947721320725975
0.5319482832867268,0.0,0.0,1.0,1,0,1,1,1,1,75.82301420525118,38.44618254248984,137.9985278456023,78.3299137851356,203.0465363875116,34.136152644442646,-41.5571229927298
0.4197100566189184,0.0,0.0,0.0,0,0,0,0,0,0,9.53184327446749,-39.89504584922409,-66.70755826652126,-21.006277159836674,82.09623769131102,90.1175518520216,59.84093997084912
0.5726271164788059,0.0,0.0,1.0,1,0,1,1,1,1,70.85737769142386,84.59001625593191,76.15438162165631,52.11162394221444,37.58381019268876,34.91014179388395,96.5962264233526
0.3962537287575165,0.0,0.0,1.0,0,0,0,0,0,0,14.128536058324366,22.48654729647339,9.196561335622665,-3.994828166331263,48.87733376393675,38.47290148545956,-48.50106556391806
0.3923286064289282,0.0,0.0,0.0,0,1,1,0,0,0,-14.43211924367104,19.552010880433382,4.88778636591934,2.070049267045196,67.90093226537144,7.650822535127439,82.58724117330956
0.551133427726574,0.0,0.0,0.0,0,0,1,1,0,0,10.375861931901108,111.26822531755585,-25.1600932672858,-60.8177950110263,86.07456963870176,127.65427050961672,27.85614715069665
0.522348573656505,0.0,0.0,0.0,0,0,0,1,0,0,-16.821259196178804,109.18753968079189,-72.22318120758375,52.45104210988171,76.57989879955974,66.9631151003201,-16.250170865003234
0.5369095437232118,0.0,0.0,1.0,0,0,0,0,0,0,18.15165305232115,49.201373948856336,-43.76750959164342,47.89373090747576,75.10285825097688,79.34106041461722,18.67019299510932
0.4886164647202372,0.0,0.0,1.0,0,0,1,0,0,0,16.076600494162427,77.92543687971411,-73.81017146218463,-67.37245341862071,64.87970561121286,5.126511081559169,44.860118433148216
0.6187793174036822,0.0,0.0,1.0,1,0,1,1,0,1,75.34004984157957,62.62694480940343,54.31623174887472,94.65112876549156,-87.34482290846886,38.59671272944991,80.86318328973587
0.4295079258528918,0.0,0.0,1.0,0,0,1,0,0,0,45.61661440313527,60.885568482805326,59.82385238400374,-34.43168276322278,-20.776275975391545,112.8661134142721,-110.37801272821042
0.4579253100074141,0.0,0.0,0.0,1,0,1,1,1,0,94.37883190133589,-41.10986655617607,64.16291522382662,212.55109561527087,39.2546999994908,35.4543977511239,-164.42895011386483
0.428298025875058,0.0,0.0,0.0,0,0,1,0,0,0,4.168527083523252,90.00485487066594,53.669481285181,-50.527404330533805,122.34015136310649,65.67996538730577,23.96016557625336
0.4595657049553224,0.0,0.0,0.0,0,0,1,1,0,0,3.659245123725865,36.72993351967376,-33.332751464325085,45.08477245937209,23.430944802586453,-177.74861535705412,23.76982878799443
0.551032697659822,0.0,0.0,1.0,1,1,1,1,0,1,89.06707834163616,15.633902364447565,84.72585531744664,15.174520477377555,8.751213293406167,40.13976117580293,-74.34537745374458
0.6891063531043168,0.0,0.0,1.0,1,1,0,1,0,1,84.43890477793838,36.25589300918391,41.65885947732408,70.03320141071909,-7.955902835535589,33.43468521535156,-52.196407914198005
0.6621378527251125,0.0,0.0,1.0,0,0,1,0,0,0,51.94639953227192,92.53128649586942,16.242086101696863,86.46061654185486,51.94407117442721,-48.20603447274159,-16.486913555532944
